"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDSource__c"
"a1WWD00000357Gb2AI","005al00000RVcKvAAL","false","New Budgets 019","2026-09-01T11:01:19.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001301537392676","","","","","","","","0.0","0.0","",""
"a1WWD00000355H22AI","005al00000RVcKvAAL","false","LLC BI  Budget 004-37032e","2026-09-01T11:01:14.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001374752369879","","","","","","","","0.0","0.0","",""
"a1WWD00000354R22AI","005al00000RVcKvAAL","false","a1WWD000002VOzV","2026-09-01T11:01:11.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001424456857502","","","","","","","","0.0","0.0","",""
"a1WWD00000355og2AA","005al00000RVcKvAAL","false","Budgets-01","2026-09-01T11:01:15.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001491181504415","","","","","","","","0.0","0.0","",""
"a1WWD00000355lJ2AQ","005al00000RVcKvAAL","false","a1WWD000002VOzW","2026-09-01T11:01:15.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001504730624191","","","","","","","","0.0","0.0","",""
"a1WWD00000352E72AI","005al00000RVcKvAAL","false","a1WWD000002VhFh","2026-09-01T11:01:05.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001510747882008","","","","","","","","0.0","0.0","",""
"a1WWD00000354Ck2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template Update","2026-09-01T11:01:11.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001521506762412","","","","","","","","0.0","0.0","",""
"a1WWD00000355pd2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-01T11:01:15.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001527646810919","","","","","","","","0.0","0.0","",""
"a1WWD00000357032AA","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-09-01T11:01:19.000Z","005al00000RVvFOAA1","2026-09-01T11:01:43.000Z","005al00000RVvFOAA1","2026-09-01T11:01:43.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001569791985252","","","","","","","","0.0","0.0","",""
"a1WWD00000356WW2AY","005al00000RVcKvAAL","false","a1WWD000002Vayv","2026-09-01T11:01:17.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001658067357072","","","","","","","","0.0","0.0","",""
"a1WWD00000352Ku2AI","005al00000RVcKvAAL","false","a1WWD000002VbAU","2026-09-01T11:01:06.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001667449773714","","","","","","","","0.0","0.0","",""
"a1WWD00000353sx2AA","005al00000RVcKvAAL","false","RS budget 2","2026-09-01T11:01:10.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001671532964400","","","","","","","","0.0","0.0","",""
"a1WWD00000356pl2AA","005al00000RVcKvAAL","false","Porters Neck","2026-09-01T11:01:18.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001675018898933","","","","","","","","0.0","0.0","",""
"a1WWD00000353Ju2AI","005al00000RVcKvAAL","false","a1WWD000002VhFf","2026-09-01T11:01:09.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001744431013604","","","","","","","","0.0","0.0","",""
"a1WWD000003549A2AQ","005al00000RVcKvAAL","false","a1WWD000002Vaz2","2026-09-01T11:01:11.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001772149459896","","","","","","","","0.0","0.0","",""
"a1WWD00000352bR2AQ","005al00000RVcKvAAL","false","Branch 2-Updated 2","2026-09-01T11:01:07.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001784070277908","","","","","","","","0.0","0.0","",""
"a1WWD00000353ry2AA","005al00000RVcKvAAL","false","a1WWD000002Vb0f","2026-09-01T11:01:10.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001833392488233","","","","","","","","0.0","0.0","",""
"a1WWD00000356So2AI","005al00000RVcKvAAL","false","LLC BI  Budget 002-0912e8","2026-09-01T11:01:17.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001896126529630","","","","","","","","0.0","0.0","",""
"a1WWD00000352ta2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-09-01T11:01:08.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001917870007671","","","","","","","","0.0","0.0","",""
"a1WWD00000352OR2AY","005al00000RVcKvAAL","false","Sreekar StartUp","2026-09-01T11:01:06.000Z","005al00000RVvFOAA1","2026-09-01T11:01:31.000Z","005al00000RVvFOAA1","2026-09-01T11:01:31.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001949577224985","","","","","","","","0.0","0.0","",""
"a1WWD00000353Jv2AI","005al00000RVcKvAAL","false","a1WWD000002VhFg","2026-09-01T11:01:09.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001955529943900","","","","","","","","0.0","0.0","",""
"a1WWD00000356Bf2AI","005al00000RVcKvAAL","false","a1WWD000002VhFf","2026-09-01T11:01:16.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001975779228368","","","","","","","","0.0","0.0","",""
"a1WWD00000356Qz2AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-09-01T11:01:17.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002075355679952","","","","","","","","0.0","0.0","",""
"a1WWD00000353922AA","005al00000RVcKvAAL","false","a1WWD000002VbDY","2026-09-01T11:01:08.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002089995006741","","","","","","","","0.0","0.0","",""
"a1WWD00000354o32AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-09-01T11:01:12.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002093567404605","","","","","","","","0.0","0.0","",""
"a1WWD000003533W2AQ","005al00000RVcKvAAL","false","a1WWD000002VbDW","2026-09-01T11:01:08.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002230689537837","","","","","","","","0.0","0.0","",""
"a1WWD00000357Sv2AI","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","2026-09-01T11:01:20.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002233564460619","","","","","","","","0.0","0.0","",""
"a1WWD00000355Ac2AI","005al00000RVcKvAAL","false","nov24","2026-09-01T11:01:13.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002235361957208","","","","","","","","0.0","0.0","",""
"a1WWD00000353Wy2AI","005al00000RVcKvAAL","false","Residential Development Budget Template","2026-09-01T11:01:09.000Z","005al00000RVvFOAA1","2026-09-01T11:01:34.000Z","005al00000RVvFOAA1","2026-09-01T11:01:34.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002263707584064","","","","","","","","0.0","0.0","",""
"a1WWD00000356pa2AA","005al00000RVcKvAAL","false","RS budget 5","2026-09-01T11:01:18.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002270884922874","","","","","","","","0.0","0.0","",""
"a1WWD000003573u2AA","005al00000RVcKvAAL","false","new 102","2026-09-01T11:01:19.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002275035169254","","","","","","","","0.0","0.0","",""
"a1WWD00000357ka2AA","005al00000RVcKvAAL","false","a1WWD000002Vb0d","2026-09-01T11:01:21.000Z","005al00000RVvFOAA1","2026-09-01T11:01:42.000Z","005al00000RVvFOAA1","2026-09-01T11:01:42.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002283111843365","","","","","","","","0.0","0.0","",""
"a1WWD00000354bf2AA","005al00000RVcKvAAL","false","a1WWD000002VhE4","2026-09-01T11:01:12.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002461226778470","","","","","","","","0.0","0.0","",""
"a1WWD00000355FT2AY","005al00000RVcKvAAL","false","LLC BI  Budget 001-3b8992","2026-09-01T11:01:13.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002467017970348","","","","","","","","0.0","0.0","",""
"a1WWD00000354rm2AA","005al00000RVcKvAAL","false","semi annual budget","2026-09-01T11:01:12.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002630725270435","","","","","","","","0.0","0.0","",""
"a1WWD00000353SL2AY","005al00000RVcKvAAL","false","a1WWD000002VhE9","2026-09-01T11:01:09.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002641096677833","","","","","","","","0.0","0.0","",""
"a1WWD00000356DF2AY","005al00000RVcKvAAL","false","a1WWD000002VhFg","2026-09-01T11:01:16.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002690278953550","","","","","","","","0.0","0.0","",""
"a1WWD00000354YW2AY","005al00000RVcKvAAL","false","a1WWD000002VhFf","2026-09-01T11:01:11.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002723605789040","","","","","","","","0.0","0.0","",""
"a1WWD00000356Jq2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-01T11:01:17.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","005al00000RVvFOAA1","2026-09-01T11:01:39.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002819833301584","","","","","","","","0.0","0.0","",""
"a1WWD00000357HO2AY","005al00000RVcKvAAL","false","a1WWD000002Vaz1","2026-09-01T11:01:19.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","005al00000RVvFOAA1","2026-09-01T11:01:41.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002831749261011","","","","","","","","0.0","0.0","",""
"a1WWD00000353a62AA","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","2026-09-01T11:01:09.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002843296022781","","","","","","","","0.0","0.0","",""
"a1WWD00000357Z82AI","005al00000RVcKvAAL","false","a1WWD000002VhFf","2026-09-01T11:01:20.000Z","005al00000RVvFOAA1","2026-09-01T11:01:42.000Z","005al00000RVvFOAA1","2026-09-01T11:01:42.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002931887741086","","","","","","","","0.0","0.0","",""
"a1WWD00000355cx2AA","005al00000RVcKvAAL","false","a1WWD000002Vaz2","2026-09-01T11:01:14.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","005al00000RVvFOAA1","2026-09-01T11:01:38.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002963185331752","","","","","","","","0.0","0.0","",""
"a1WWD00000355CE2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-01T11:01:13.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","005al00000RVvFOAA1","2026-09-01T11:01:37.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003018861291139","","","","","","","","0.0","0.0","",""
"a1WWD000003577v2AA","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-09-01T11:01:19.000Z","005al00000RVvFOAA1","2026-09-01T11:01:43.000Z","005al00000RVvFOAA1","2026-09-01T11:01:43.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003061917865015","","","","","","","","0.0","0.0","",""
"a1WWD00000353Ca2AI","005al00000RVcKvAAL","false","test1","2026-09-01T11:01:08.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003125084906511","","","","","","","","0.0","0.0","",""
"a1WWD00000352yf2AA","005al00000RVcKvAAL","false","Revenue Budget","2026-09-01T11:01:08.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","005al00000RVvFOAA1","2026-09-01T11:01:33.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003150998921657","","","","","","","","0.0","0.0","",""
"a1WWD00000357dJ2AQ","005al00000RVcKvAAL","false","a1WWD000002VbDR","2026-09-01T11:01:20.000Z","005al00000RVvFOAA1","2026-09-01T11:01:44.000Z","005al00000RVvFOAA1","2026-09-01T11:01:44.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003160427848041","","","","","","","","0.0","0.0","",""
"a1WWD00000356es2AA","005al00000RVcKvAAL","false","RS budget 79","2026-09-01T11:01:17.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003163180367778","","","","","","","","0.0","0.0","",""
"a1WWD00000354rM2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-09-01T11:01:12.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003192217673730","","","","","","","","0.0","0.0","",""
"a1WWD00000353Vc2AI","005al00000RVcKvAAL","false","Residential Construction Template","2026-09-01T11:01:09.000Z","005al00000RVvFOAA1","2026-09-01T11:01:34.000Z","005al00000RVvFOAA1","2026-09-01T11:01:34.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003202093743175","","","","","","","","0.0","0.0","",""
"a1WWD00000353AD2AY","005al00000RVcKvAAL","false","AA budget 4","2026-09-01T11:01:08.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003275343240162","","","","","","","","0.0","0.0","",""
"a1WWD00000353zc2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-09-01T11:01:10.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","005al00000RVvFOAA1","2026-09-01T11:01:36.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003278688601665","","","","","","","","0.0","0.0","",""
"a1WWD00000356wq2AA","005al00000RVcKvAAL","false","RS budget 5","2026-09-01T11:01:18.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","005al00000RVvFOAA1","2026-09-01T11:01:40.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003288391202644","","","","","","","","0.0","0.0","",""
"a1WWD00000352jf2AA","005al00000RVcKvAAL","false","Exc F Source - from VC IT2","2026-09-01T11:01:07.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003318215361547","","","","","","","","0.0","0.0","",""
"a1WWD00000354SO2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-09-01T11:01:11.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","005al00000RVvFOAA1","2026-09-01T11:01:35.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003341278941911","","","","","","","","0.0","0.0","",""
"a1WWD00000352c52AA","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","2026-09-01T11:01:07.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","005al00000RVvFOAA1","2026-09-01T11:01:32.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003483141393928","","","","","","","","0.0","0.0","",""
