"Id","OwnerId","IsDeleted","Name","LLC_BI__Allow_Record_Filtering__c","LLC_BI__Balance_Total__c","LLC_BI__Borrower_Type__c","LLC_BI__Bundle__c","LLC_BI__Calc_Common_Sizing_Record__c","LLC_BI__Calc_Common_Sizing_Total_Group__c","LLC_BI__Description__c","LLC_BI__Display_Common_Sizing__c","LLC_BI__Display_Projection_Drivers__c","LLC_BI__Display_Trend__c","LLC_BI__End_Date__c","LLC_BI__Entity_Type__c","LLC_BI__Group_Columns__c","LLC_BI__Interaction__c","LLC_BI__Is_Cash_Flow_Statement__c","LLC_BI__Is_Multi_Currency__c","LLC_BI__Is_Template__c","LLC_BI__Sort_Order__c","LLC_BI__Source_Statement__c","LLC_BI__Spread_Statement_Total_Group__c","LLC_BI__Start_Date__c","LLC_BI__Static_Periods__c","LLC_BI__Total_Hide_Currency_Symbol__c","LLC_BI__Total_Row_Name__c","LLC_BI__Type__c","LLC_BI__lookupKey__c","LLC_BI__End_Date_Quarter__c","LLC_BI__Is_Balance_Sheet__c","LLC_BI__Is_Budget__c","LLC_BI__Is_Global_Analysis__c","LLC_BI__Is_Income_Statement__c","LLC_BI__Is_Personal_Financial_Statement__c","LLC_BI__Is_Ratios__c","LLC_BI__Is_Traditional_Cash_Flow__c","LLC_BI__Is_UCA_Cash_Flow__c","LLC_BI__Start_Date_Quarter__c","LLC_BI__Supports_Common_Sizing__c","LLC_BI__Supports_Trend__c"
"a55WD00001R5BMzYAN","005al00000RVcKvAAL","false","000000437","true","false","","a5VWD000000GcZI2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Traditional Cash Flow","42486959144265621","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BN0YAN","005al00000RVcKvAAL","false","000000438","true","false","","a5VWD000000GcZJ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","42489687207879473","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ejwcCYAQ","005al00000RVvFOAA1","false","000000640","true","false","","a5VWD000000HvTQ2A0","","a51WD00000i45lyYAA","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Income Statement","42491873646198511","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001R5BN1YAN","005al00000RVcKvAAL","false","000000439","true","false","","a5VWD000000GcZN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","75.0","","","","false","false","","Input Reconciliation","42494708589545878","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwcIYAQ","005al00000RVvFOAA1","false","000000646","true","false","","a5VWD000000HvTP2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Rent Roll","42499207925720293","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwbuYAA","005al00000RVvFOAA1","false","000000622","true","false","","a5VWD000000HvTM2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Schedule C","42515207760990156","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BN2YAN","005al00000RVcKvAAL","false","000000440","true","false","","a5VWD000000GcZH2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42515367812227058","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BN3YAN","005al00000RVvFOAA1","false","000000441","true","false","","a5VWD000000GcZL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Schedule E","42537822157366058","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BN4YAN","005al00000RVcKvAAL","false","000000442","true","false","","a5VWD000000GcZN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","42558558594669851","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwc8YAA","005al00000RVvFOAA1","false","000000636","true","false","","a5VWD000000HvTP2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","NOI Statement","42559843907603758","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BN5YAN","005al00000RVcKvAAL","false","000000443","true","false","","a5VWD000000GcZN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","UCA Cash Flow","42563969026241506","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","1.0","4.0","false","false"
"a55WD00001R5BN6YAN","005al00000RVvFOAA1","false","000000444","true","false","","a5VWD000000GcZL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Traditional Cash Flow","42565892204185460","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BN7YAN","005al00000RVvFOAA1","false","000000445","true","false","","a5VWD000000GcZL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Schedule C","42567909799112129","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BN8YAN","005al00000RVcKvAAL","false","000000446","true","false","","a5VWD000000GcZK2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","175.0","","","","false","false","","Traditional Cash Flow","42574816942636521","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BN9YAN","005al00000RVvFOAA1","false","000000447","true","false","","a5VWD000000GcZU2A0","","a51WD00000i45nUYAQ","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","42575175729298504","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ejwbbYAA","005al00000RVvFOAA1","false","000000603","true","false","","a5VWD000000HvTN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Ratios","42580367609228569","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNAYA3","005al00000RVvFOAA1","false","000000448","true","false","","a5VWD000000GcZQ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","42582995634370283","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNBYA3","005al00000RVcKvAAL","false","000000449","true","false","","a5VWD000000GcZX2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42584810956511153","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ejwc9YAA","005al00000RVvFOAA1","false","000000637","true","false","","a5VWD000000HvTQ2A0","","a51WD00000i45leYAA","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Balance Sheet","42585570063438102","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001R5BNCYA3","005al00000RVcKvAAL","false","000000450","true","false","","a5VWD000000GcZE2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","550.0","","","","false","false","","Debt Service Analysis","42585613535016919","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNDYA3","005al00000RVcKvAAL","false","000000451","true","false","","a5VWD000000GcZM2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","190.0","","","","false","false","","Schedule F","42593329798537972","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNEYA3","005al00000RVcKvAAL","false","000000452","true","false","","a5VWD000000GcZM2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","175.0","","","","false","false","","Traditional Cash Flow","42603037809749078","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BNFYA3","005al00000RVcKvAAL","false","000000453","true","false","","a5VWD000000GcZJ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Accrual Income Statement","42603499014173811","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNGYA3","005al00000RVcKvAAL","false","000000454","true","false","","a5VWD000000GcZF2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","a55WD00001R5BN5YAN","","","false","false","","UCA Cash Flow","42616518199972776","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","1.0","4.0","false","false"
"a55WD00001R5BNHYA3","005al00000RVcKvAAL","false","000000455","true","false","","a5VWD000000GcZF2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","a55WD00001R5BNxYAN","","","false","false","","Income Statement","42621709089886078","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001R5BNIYA3","005al00000RVcKvAAL","false","000000456","true","false","","a5VWD000000GcZV2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","true","","Ratios","42622996126034047","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNJYA3","005al00000RVcKvAAL","false","000000457","true","false","","a5VWD000000GcZK2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","true","","Ratios","42626573602732464","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwbqYAA","005al00000RVvFOAA1","false","000000618","true","false","","a5VWD000000HvTL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Book Income Statement","42638348996935149","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwcEYAQ","005al00000RVvFOAA1","false","000000642","true","false","","a5VWD000000HvTQ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Reconciliation","42645653897254740","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNKYA3","005al00000RVcKvAAL","false","000000458","true","false","","a5VWD000000GcZV2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","42661897259728715","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNLYA3","005al00000RVcKvAAL","false","000000459","true","false","","a5VWD000000GcZM2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","180.0","","","","false","false","","Schedule C","42664412920788310","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNMYA3","005al00000RVvFOAA1","false","000000460","true","false","","a5VWD000000GcZQ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Summary Direct CF","42679411006265561","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNNYA3","005al00000RVcKvAAL","false","000000461","true","false","","a5VWD000000GcZE2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Accrual Income Statement","42682650654649558","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNOYA3","005al00000RVcKvAAL","false","000000462","true","false","","a5VWD000000GcZX2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","UCA Cash Flow","42692421908011687","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","1.0","4.0","false","false"
"a55WD00001ejwbjYAA","005al00000RVvFOAA1","false","000000611","true","false","","a5VWD000000HvTL2A0","","a51WD00000i45g2YAA","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Balance Sheet","42694007954566332","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001R5BNPYA3","005al00000RVcKvAAL","false","000000463","true","false","","a5VWD000000GcZS2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Summary Indirect CF","42696962803934057","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNQYA3","005al00000RVcKvAAL","false","000000464","true","false","","a5VWD000000GcZS2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Traditional Cash Flow","42700456383265452","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BNRYA3","005al00000RVcKvAAL","false","000000465","true","false","","a5VWD000000GcZP2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","NOI Statement","42715053697123401","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNSYA3","005al00000RVcKvAAL","false","000000466","true","false","","a5VWD000000GcZF2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","50.0","a55WD00001R5BMGYA3","","","false","false","","Input Income Statement","42718407870218549","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNTYA3","005al00000RVvFOAA1","false","000000467","true","false","","a5VWD000000GcZU2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Reconciliation","42721010119485140","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNUYA3","005al00000RVcKvAAL","false","000000468","true","false","","a5VWD000000GcZF2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","75.0","a55WD00001R5BN1YAN","","","false","false","","Input Reconciliation","42723948240308394","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNVYA3","005al00000RVvFOAA1","false","000000469","true","false","","a5VWD000000GcZQ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Traditional Cash Flow","42728158060726523","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001ejwbtYAA","005al00000RVvFOAA1","false","000000621","true","false","","a5VWD000000HvTM2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Personal Cash Flow","42737219975260112","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNWYA3","005al00000RVcKvAAL","false","000000470","true","false","","a5VWD000000GcZI2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Ratios","42746678924084822","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwcFYAQ","005al00000RVvFOAA1","false","000000643","true","false","","a5VWD000000HvTQ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Schedule K","42759458857026550","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNXYA3","005al00000RVcKvAAL","false","000000471","true","false","","a5VWD000000GcZE2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","525.0","","","","false","false","","Personal Cash Flow","42767512540095415","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNYYA3","005al00000RVvFOAA1","false","000000472","true","false","","a5VWD000000GcZZ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","1.0","","","","true","false","","NOI Statement","42773410010915110","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNZYA3","005al00000RVvFOAA1","false","000000473","true","false","","a5VWD000000GcZW2A0","","a51WD00000i45pVYAQ","","true","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","42781954768389993","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ejwbrYAA","005al00000RVvFOAA1","false","000000619","true","false","","a5VWD000000HvTL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","8825","42782192864686086","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNaYAN","005al00000RVcKvAAL","false","000000474","true","false","","a5VWD000000GcZV2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42783716958808069","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwboYAA","005al00000RVvFOAA1","false","000000616","true","false","","a5VWD000000HvTL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Reconciliation","42791344555254910","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNbYAN","005al00000RVvFOAA1","false","000000475","true","false","","a5VWD000000GcZG2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","1.0","","","","true","false","","NOI Statement","42805201395841711","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNcYAN","005al00000RVcKvAAL","false","000000476","true","false","","a5VWD000000GcZE2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Balance Sheet","42817793474517060","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ejwc0YAA","005al00000RVvFOAA1","false","000000628","true","false","","a5VWD000000HvTN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Reconciliation","42822927953357372","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwcAYAQ","005al00000RVvFOAA1","false","000000638","true","false","","a5VWD000000HvTQ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Traditional Cash Flow","42824785543041391","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BNdYAN","005al00000RVcKvAAL","false","000000477","true","false","","a5VWD000000GcZJ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Ratios","42827136812928325","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNeYAN","005al00000RVvFOAA1","false","000000478","true","false","","a5VWD000000GcZW2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","42829433167636053","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNfYAN","005al00000RVvFOAA1","false","000000479","true","false","","a5VWD000000GcZY2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","2.0","","","","true","false","","Rent Roll","42830306504740781","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNgYAN","005al00000RVvFOAA1","false","000000480","true","false","","a5VWD000000GcZQ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42836102411979083","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNhYAN","005al00000RVcKvAAL","false","000000481","true","false","","a5VWD000000GcZB2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Rent Roll","42839541271380779","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNiYAN","005al00000RVcKvAAL","false","000000482","true","false","","a5VWD000000GcZV2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Traditional Cash Flow","42841136562407675","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BNjYAN","005al00000RVvFOAA1","false","000000483","true","false","","a5VWD000000GcZU2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Summary Direct CF","42847743321211061","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNkYAN","005al00000RVcKvAAL","false","000000484","true","false","","a5VWD000000GcZK2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","150.0","","","","false","false","","Personal Financial Statement","42849062823355285","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNlYAN","005al00000RVcKvAAL","false","000000485","true","false","","a5VWD000000GcZV2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Summary Direct CF","42855277949385888","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwbyYAA","005al00000RVvFOAA1","false","000000626","true","false","","a5VWD000000HvTN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Traditional Cash Flow","42873843739014681","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WD00001R5BNmYAN","005al00000RVvFOAA1","false","000000486","true","false","","a5VWD000000GcZL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Personal Financial Statement","42874763403944311","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNnYAN","005al00000RVvFOAA1","false","000000487","true","false","","a5VWD000000GcZY2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","1.0","","","","true","false","","NOI Statement","42878974329464442","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwbhYAA","005al00000RVvFOAA1","false","000000609","true","false","","a5VWD000000HvTK2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","","","","","false","false","","Personal Cash Flow","42894921916095075","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNoYAN","005al00000RVvFOAA1","false","000000488","true","false","","a5VWD000000GcZU2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Ratios","42899806087187980","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwc2YAA","005al00000RVvFOAA1","false","000000630","true","false","","a5VWD000000HvTO2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Summary Direct CF","42900184307078439","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwbwYAA","005al00000RVvFOAA1","false","000000624","true","false","","a5VWD000000HvTM2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Schedule F","42901706296498575","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNpYAN","005al00000RVcKvAAL","false","000000489","true","false","","a5VWD000000GcZX2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Reconciliation","42902676842580787","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNqYAN","005al00000RVcKvAAL","false","000000490","true","false","","a5VWD000000GcZJ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Cash Income Statement","42912836032788426","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNrYAN","005al00000RVcKvAAL","false","000000491","true","false","","a5VWD000000GcZM2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","185.0","","","","false","false","","Schedule E","42920567389118260","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNsYAN","005al00000RVvFOAA1","false","000000492","true","false","","a5VWD000000GcZW2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42926432012898837","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNtYAN","005al00000RVvFOAA1","false","000000493","true","false","","a5VWD000000GcZL2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Schedule F","42930451079429346","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001ejwbdYAA","005al00000RVvFOAA1","false","000000605","true","false","","a5VWD000000HvTJ2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Net Worth Recon","42931182299269870","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNuYAN","005al00000RVcKvAAL","false","000000494","true","false","","a5VWD000000GcZI2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Reconciliation","42949639966879774","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNvYAN","005al00000RVcKvAAL","false","000000495","true","false","","a5VWD000000GcZS2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Utilization","42950601932121467","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNwYAN","005al00000RVcKvAAL","false","000000496","true","false","","a5VWD000000GcZO2A0","","","","true","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","","","","","false","false","","Personal Financial Statement","42951798196163205","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WD00001R5BNxYAN","005al00000RVcKvAAL","false","000000497","true","false","","a5VWD000000GcZN2A0","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42954025442857474","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WD00001ejwbcYAA","005al00000RVvFOAA1","false","000000604","true","false","","a5VWD000000HvTN2A0","","a51WD00000i3wf6YAA","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42956836601345755","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
