"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c"
"a1WWD000002kATa2AM","005al00000RVcKvAAL","false","a1WWD000002VbAU","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001667449773714","","","","","","","","0.0","0.0",""
"a1WWD000002jvsw2AA","005al00000RVcKvAAL","false","Branch 2-Updated 2","2026-07-24T04:30:07.000Z","005al00000RVcKvAAL","2026-07-24T04:30:07.000Z","005al00000RVcKvAAL","2026-07-24T04:30:07.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001784070277908","","","","","","","","0.0","0.0",""
"a1WWD000002jxFD2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T07:30:08.000Z","005al00000RVcKvAAL","2026-07-24T07:30:08.000Z","005al00000RVcKvAAL","2026-07-24T07:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001917870007671","","","","","","","","0.0","0.0",""
"a1WWD000002juMU2AY","005al00000RVcKvAAL","false","Sreekar StartUp","2026-07-24T00:30:27.000Z","005al00000RVcKvAAL","2026-07-24T00:30:27.000Z","005al00000RVcKvAAL","2026-07-24T00:30:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001949577224985","","","","","","","","0.0","0.0",""
"a1WWD000002k9u12AA","005al00000RVcKvAAL","false","a1WWD000002VhFf","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001975779228368","","","","","","","","0.0","0.0",""
"a1WWD000002kAru2AE","005al00000RVcKvAAL","false","a1WWD000002VbDY","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002089995006741","","","","","","","","0.0","0.0",""
"a1WWD000002jyrT2AQ","005al00000RVcKvAAL","false","a1WWD000002VbDW","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002230689537837","","","","","","","","0.0","0.0",""
"a1WWD000002k3It2AI","005al00000RVcKvAAL","false","Residential Development Budget Template","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002263707584064","","","","","","","","0.0","0.0",""
"a1WWD000002k3pK2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 001-3b8992","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002467017970348","","","","","","","","0.0","0.0",""
"a1WWD000002kANF2A2","005al00000RVcKvAAL","false","Residential Construction Budget Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003061917865015","","","","","","","","0.0","0.0",""
"a1WWD000002jzxP2AQ","005al00000RVcKvAAL","false","test1","2026-07-24T11:30:18.000Z","005al00000RVcKvAAL","2026-07-24T11:30:18.000Z","005al00000RVcKvAAL","2026-07-24T11:30:18.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003125084906511","","","","","","","","0.0","0.0",""
"a1WWD000002jypq2AA","005al00000RVcKvAAL","false","Revenue Budget","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003150998921657","","","","","","","","0.0","0.0",""
"a1WWD000002jrjS2AQ","005al00000RVcKvAAL","false","a1WWD000002VbDR","2026-07-23T20:30:08.000Z","005al00000RVcKvAAL","2026-07-23T20:30:08.000Z","005al00000RVcKvAAL","2026-07-23T20:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003160427848041","","","","","","","","0.0","0.0",""
"a1WWD000002k3HX2AY","005al00000RVcKvAAL","false","Residential Construction Template","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003202093743175","","","","","","","","0.0","0.0",""
"a1WWD000002jwVo2AI","005al00000RVcKvAAL","false","Exc F Source - from VC IT2","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003318215361547","","","","","","","","0.0","0.0",""
"a1WWD000002jvuO2AQ","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","2026-07-24T04:30:09.000Z","005al00000RVcKvAAL","2026-07-24T04:30:09.000Z","005al00000RVcKvAAL","2026-07-24T04:30:09.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003483141393928","","","","","","","","0.0","0.0",""
"a1WWD000002k3kY2AQ","005al00000RVcKvAAL","false","Elite budget","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003579055072242","","","","","","","","0.0","0.0",""
"a1WWD000002juud2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template7","2026-07-24T02:30:15.000Z","005al00000RVcKvAAL","2026-07-24T02:30:15.000Z","005al00000RVcKvAAL","2026-07-24T02:30:15.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003703762454493","","","","","","","","0.0","0.0",""
"a1WWD000002jY3L2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-23T12:30:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003808461101274","","","","","","","","0.0","0.0",""
"a1WWD000002kApy2AE","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003974109696090","","","","","","","","0.0","0.0",""
"a1WWD000002kAPA2A2","005al00000RVcKvAAL","false","a1WWD000002Vaz0","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004079000514083","","","","","","","","0.0","0.0",""
"a1WWD000002jsI92AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-23T22:30:10.000Z","005al00000RVcKvAAL","2026-07-23T22:30:10.000Z","005al00000RVcKvAAL","2026-07-23T22:30:10.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004252410373565","","","","","","","","0.0","0.0",""
"a1WWD000002kAMQ2A2","005al00000RVcKvAAL","false","Budgets-02","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004328107254793","","","","","","","","0.0","0.0",""
"a1WWD000002k3FQ2AY","005al00000RVcKvAAL","false","LLC BI  Budget 003-c93a45","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004508283410969","","","","","","","","0.0","0.0",""
"a1WWD000002k3ap2AA","005al00000RVcKvAAL","false","new 102","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004570192104474","","","","","","","","0.0","0.0",""
"a1WWD000002jbOr2AI","005al00000RVcKvAAL","false","a1WWD000002VhE6","2026-07-23T14:30:53.000Z","005al00000RVcKvAAL","2026-07-23T14:30:53.000Z","005al00000RVcKvAAL","2026-07-23T14:30:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004726312844685","","","","","","","","0.0","0.0",""
"a1WWD000002jxGK2AY","005al00000RVcKvAAL","false","a1WWD000002VOzR","2026-07-24T07:30:08.000Z","005al00000RVcKvAAL","2026-07-24T07:30:08.000Z","005al00000RVcKvAAL","2026-07-24T07:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004919172966902","","","","","","","","0.0","0.0",""
"a1WWD000002jTW72AM","005al00000RVcKvAAL","false","test1","2026-07-23T10:30:07.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","005al00000RVcKvAAL","2026-07-24T10:21:06.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004970698759921","","","","","","","","0.0","0.0",""
"a1WWD000002kANG2A2","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004989428287149","","","","","","","","0.0","0.0",""
"a1WWD000002k3nm2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005096709756212","","","","","","","","0.0","0.0",""
"a1WWD000002k9yH2AQ","005al00000RVcKvAAL","false","Maple Construction Loan Budget","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005124492307730","","","","","","","","0.0","0.0",""
"a1WWD000002kAXf2AM","005al00000RVcKvAAL","false","RS budget 5","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005268681049048","","","","","","","","0.0","0.0",""
"a1WWD000002k3eC2AQ","005al00000RVcKvAAL","false","a1WWD000002VbAU","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005271022823040","","","","","","","","0.0","0.0",""
"a1WWD000002k42B2AQ","005al00000RVcKvAAL","false","a1WWD000002Vb0d","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005308720118849","","","","","","","","0.0","0.0",""
"a1WWD000002jwXO2AY","005al00000RVcKvAAL","false","a1WWD000002Vayx","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","005al00000RVcKvAAL","2026-07-24T05:30:12.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005335915853853","","","","","","","","0.0","0.0",""
"a1WWD000002jsGg2AI","005al00000RVcKvAAL","false","Budgets-07","2026-07-23T22:30:08.000Z","005al00000RVcKvAAL","2026-07-23T22:30:08.000Z","005al00000RVcKvAAL","2026-07-23T22:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005479111017586","","","","","","","","0.0","0.0",""
"a1WWD000002k3Gr2AI","005al00000RVcKvAAL","false","Budgets-01","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005486890256528","","","","","","","","0.0","0.0",""
"a1WWD000002k3xk2AA","005al00000RVcKvAAL","false","a1WWD000002VOzU","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005501132421752","","","","","","","","0.0","0.0",""
"a1WWD000002VOg12AG","005al00000RVcKvAAL","false","LLC BI  Budget 001-3b8992","2026-06-23T12:14:21.000Z","005al00000RVcKvAAL","2026-07-24T11:07:35.000Z","005al00000RVcKvAAL","2026-07-24T11:07:35.000Z","","2026-06-23T12:14:21.000Z","2026-06-23T12:14:21.000Z","FE15428229","","Automated credit analysis and risk assessment parameters","true","false","477.34","684.61","431.24","417.56","354.75","27.21","415.89","42005505772755189","158.7538","96.8278","82.2628","6.3097","-107.5179","-58.7538","96.4405","-463.66","-253.37",""
"a1WWD000002k9qT2AQ","005al00000RVcKvAAL","false","New Budgets 01","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005565889263491","","","","","","","","0.0","0.0",""
"a1WWD000002k3e12AA","005al00000RVcKvAAL","false","a1WWD000002Vb0f","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005618063695660","","","","","","","","0.0","0.0",""
"a1WWD000002jxGb2AI","005al00000RVcKvAAL","false","a1WWD000002Vaz0","2026-07-24T07:30:08.000Z","005al00000RVcKvAAL","2026-07-24T07:30:08.000Z","005al00000RVcKvAAL","2026-07-24T07:30:08.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005951469275685","","","","","","","","0.0","0.0",""
"a1WWD000002jyra2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006022804508636","","","","","","","","0.0","0.0",""
"a1WWD000002kAlq2AE","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006042671161339","","","","","","","","0.0","0.0",""
"a1WWD000002kArL2AU","005al00000RVcKvAAL","false","a1WWD000002Vayx","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","005al00000RVcKvAAL","2026-07-24T13:09:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006191008071808","","","","","","","","0.0","0.0",""
"a1WWD000002k3LZ2AY","005al00000RVcKvAAL","false","Hello","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","005al00000RVcKvAAL","2026-07-24T12:56:51.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006314240288444","","","","","","","","0.0","0.0",""
"a1WWD000002jvvF2AQ","005al00000RVcKvAAL","false","Services budget","2026-07-24T04:30:09.000Z","005al00000RVcKvAAL","2026-07-24T04:30:09.000Z","005al00000RVcKvAAL","2026-07-24T04:30:09.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006386737716676","","","","","","","","0.0","0.0",""
"a1WWD000002kAa92AE","005al00000RVcKvAAL","false","Security budget","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","005al00000RVcKvAAL","2026-07-24T13:09:26.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006414403998432","","","","","","","","0.0","0.0",""
"a1WWD000002k3XJ2AY","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006496418103568","","","","","","","","0.0","0.0",""
"a1WWD000002jypb2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","005al00000RVcKvAAL","2026-07-24T09:30:19.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006551266358527","","","","","","","","0.0","0.0",""
"a1WWD000002kAZT2A2","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","005al00000RVcKvAAL","2026-07-24T13:09:25.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006616621847391","","","","","","","","0.0","0.0",""
"a1WWD000002k9yk2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006675064120717","","","","","","","","0.0","0.0",""
"a1WWD000002kA1j2AE","005al00000RVcKvAAL","false","Porters Neck","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006689759022987","","","","","","","","0.0","0.0",""
"a1WWD000002k3kR2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","005al00000RVcKvAAL","2026-07-24T12:56:53.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006750724435821","","","","","","","","0.0","0.0",""
"a1WWD000002kAEc2AM","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template Update","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006840733412286","","","","","","","","0.0","0.0",""
"a1WWD000002k45N2AQ","005al00000RVcKvAAL","false","a1WWD000002Vb0b","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006873925098","","","","","","","","0.0","0.0",""
"a1WWD000002juMd2AI","005al00000RVcKvAAL","false","test1","2026-07-24T00:30:27.000Z","005al00000RVcKvAAL","2026-07-24T00:30:27.000Z","005al00000RVcKvAAL","2026-07-24T00:30:27.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006900704995073","","","","","","","","0.0","0.0",""
"a1WWD000002kA002AE","005al00000RVcKvAAL","false","a1WWD000002VP10","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","005al00000RVcKvAAL","2026-07-24T13:09:23.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42007021647062885","","","","","","","","0.0","0.0",""
"a1WWD000002kA7M2AU","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template3","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","005al00000RVcKvAAL","2026-07-24T13:09:24.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42007052946982634","","","","","","","","0.0","0.0",""
"a1WWD000002k43o2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","005al00000RVcKvAAL","2026-07-24T12:56:54.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42007268255068019","","","","","","","","0.0","0.0",""
"a1WWD000002k3fZ2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","005al00000RVcKvAAL","2026-07-24T12:56:52.000Z","","","","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42007387754276180","","","","","","","","0.0","0.0",""
