"Id","IsDeleted","Name","LLC_BI__Budget__c","LLC_BI__Amount_Budgeted__c","LLC_BI__Category__c","LLC_BI__Description__c","LLC_BI__Notes__c","LLC_BI__Order__c","LLC_BI__Pending_Amount__c","LLC_BI__Percent_Budgeted__c","LLC_BI__Template_Percent_of_Budget__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_of_Budget__c","LLC_BI__Remaining_Disbursement__c"
"a1UWD000001ivxD2AQ","false","CLA-BD-0001064","a1WWD000002AZOJ2A4","","Soft cost","Architectural & Engineering","","2.0","","","","","1qzf3txc45cp1q084l","0.0","","","0.0"
"a1UWD000001ivxE2AQ","false","CLA-BD-0001065","a1WWD000002AZOK2A4","","Hard cost","Insulation","","190.0","","","","","1r3u13md22mtywk87p","0.0","","","0.0"
"a1UWD000001ivxF2AQ","false","CLA-BD-0001066","a1WWD000002AZOC2A4","85000.0","","Tile & Carpet","","230.0","","","","","1u773ylypqs3p21s5c","0.0","100.0","5.6667","85000.0"
"a1UWD000001ivxG2AQ","false","CLA-BD-0001067","a1WWD000002AZNd2AO","64100.0","Hard cost","Framing & Trusses","","60.0","","","","0.0","1xzk3aoi3l1xo8lmdd","0.0","100.0","4.2733","64100.0"
"a1UWD000001ivxH2AQ","false","CLA-BD-0001068","a1WWD000002AZOG2A4","1200.0","","Permits / Fees","","10.0","0.0","","","900.0","246l4or91vsp542g7o","75.0","25.0","0.0649","300.0"
"a1UWD000001ivxI2AQ","false","CLA-BD-0001069","a1WWD000002AZNd2AO","","Hard cost","Siding","","130.0","","","","","25z4m1wwon3cak9y56","0.0","","0.0","0.0"
"a1UWD000001ivxJ2AQ","false","CLA-BD-0001070","a1WWD000002AZOH2A4","","Land cost","Offsite Expenses","","30.0","","","","","26jct880ewup6v8lol","0.0","","0.0","0.0"
"a1UWD000001ivxK2AQ","false","CLA-BD-0001071","a1WWD000002AZNe2AO","12000.0","","Asphalt / Driveway","","270.0","","","","","26s62nn1nlfk50v6bo","0.0","100.0","0.8","12000.0"
"a1UWD000001ivxL2AQ","false","CLA-BD-0001072","a1WWD000002AZOG2A4","","","Electrical","","160.0","","","","","28a4d40tnuolc27o5b","0.0","","0.0","0.0"
"a1UWD000001ivxM2AQ","false","CLA-BD-0001073","a1WWD000002AZNd2AO","","Hard cost","Landscaping","","250.0","","","","","2b51z8zb7apd2fhz5q","0.0","","0.0","0.0"
"a1UWD000001ivxN2AQ","false","CLA-BD-0001074","a1WWD000002AZOD2A4","","","Tile & Carpet","","230.0","","","","","2b8b2vb1s4zch845b3","0.0","","0.0","0.0"
"a1UWD000001ivxO2AQ","false","CLA-BD-0001075","a1WWD000002AZNd2AO","","Soft cost","Title Insurance/Recording","","7.0","","","","","2kcz9xfo8yz87ysln1","0.0","","0.0","0.0"
"a1UWD000001ivxP2AQ","false","CLA-BD-0001076","a1WWD000002AZOJ2A4","","Hard cost","Exterior Doors","","90.0","","","","","2vhlgv4im1tjt6209z","0.0","","","0.0"
"a1UWD000001ivxQ2AQ","false","CLA-BD-0001077","a1WWD000002AZOJ2A4","2600.0","Soft cost","Taxes","","310.0","","","","","2vkt443rn29ildhpza","0.0","100.0","","2600.0"
"a1UWD000001ivxR2AQ","false","CLA-BD-0001078","a1WWD000002AZOG2A4","1800.0","","Insurance","","330.0","","","","","2xhepsbgfdlblvzgui","0.0","100.0","0.0973","1800.0"
"a1UWD000001ivxS2AQ","false","CLA-BD-0001079","a1WWD000002AZOH2A4","","Hard cost","Contingency - Hard Costs","","400.0","","","","","31kmos82hblfc49esb","0.0","","0.0","0.0"
"a1UWD000001ivxT2AQ","false","CLA-BD-0001080","a1WWD000002AZOE2A4","","Hard cost","Electrical","","205.0","","","","","32jh5hq5xkdbuljkqq","0.0","","","0.0"
"a1UWD000001ivxU2AQ","false","CLA-BD-0001081","a1WWD000002AZOE2A4","2300.0","Soft cost","Taxes","","507.0","","","","","3584t7ziq376p5yp87","0.0","100.0","","2300.0"
"a1UWD000001ivxV2AQ","false","CLA-BD-0001082","a1WWD000002AZOD2A4","900.0","","Impact Fees","","20.0","","","","","36pv41dzuvcbdvhbeg","0.0","100.0","0.036","900.0"
"a1UWD000001ivxW2AQ","false","CLA-BD-0001083","a1WWD000002AZNd2AO","","Hard cost","Tile & Carpet","","230.0","","","","","39w6f0bbi19hqlw6z7","0.0","","0.0","0.0"
"a1UWD000001ivxX2AQ","false","CLA-BD-0001084","a1WWD000002AZOD2A4","800.0","","Water & Sewer Inspection","","30.0","0.0","","","800.0","3byj4lren2ag1dksm0","100.0","0.0","0.032","0.0"
"a1UWD000001ivxY2AQ","false","CLA-BD-0001085","a1WWD000002AZNd2AO","","Hard cost","Drywall","","200.0","","","","","3jspuk7j9vg24pdox7","0.0","","0.0","0.0"
"a1UWD000001ivxZ2AQ","false","CLA-BD-0001086","a1WWD000002AZOJ2A4","","Hard cost","Sheathing","","70.0","","","","","3o1bry7q4cjktfc5hf","0.0","","","0.0"
"a1UWD000001ivxa2AA","false","CLA-BD-0001087","a1WWD000002AZOJ2A4","800.0","Soft cost","Water & Sewer Inspection","","30.0","","","","","3pjcpr6fln7nr3dine","0.0","100.0","","800.0"
"a1UWD000001ivxb2AA","false","CLA-BD-0001088","a1WWD000002AZOH2A4","215000.0","Hard cost","Steel","","50.0","","","","0.0","3tl8puv1h1t465kx6d","0.0","100.0","14.3333","215000.0"
"a1UWD000001ivxc2AA","false","CLA-BD-0001089","a1WWD000002AZOH2A4","35000.0","Interest reserve","Reserves","","10.0","","","","0.0","40lf47p1or5ilnt8te","0.0","100.0","2.3333","35000.0"
"a1UWD000001ivxd2AA","false","CLA-BD-0001090","a1WWD000002AZNM2A4","0.0","","Monument sign base construction Lang to verify if applicable","","31.0","","","","","42003800543953596","0.0","0.0","0.0","0.0"
"a1UWD000001ivxe2AA","false","CLA-BD-0001091","a1WWD000002AZNB2A4","0.0","","Fire Sprinkler Service","","38.0","","","","","42006179628680453","0.0","0.0","","0.0"
"a1UWD000001ivxf2AA","false","CLA-BD-0001092","a1WWD000002AZMy2AO","0.0","","Hydraulic Elevators","","24.0","","","","","42007030948151132","0.0","0.0","","0.0"
"a1UWD000001ivxg2AA","false","CLA-BD-0001093","a1WWD000002AZN92AO","0.0","","H.V.A.C. System","","74.0","","","","","42008526340204509","0.0","0.0","","0.0"
"a1UWD000001ivxh2AA","false","CLA-BD-0001094","a1WWD000002AZNF2A4","0.0","","Landscaping","","3.0","","","","","42008886009401468","0.0","0.0","","0.0"
"a1UWD000001ivxi2AA","false","CLA-BD-0001095","a1WWD000002AZMu2AO","0.0","","Wood Doors","","56.0","","","","","42010236927702882","0.0","0.0","0.0","0.0"
"a1UWD000001ivxj2AA","false","CLA-BD-0001096","a1WWD000002AZMt2AO","0.0","","Masonry/Building","","52.0","","","","","42011428190945228","0.0","0.0","0.0","0.0"
"a1UWD000001ivxk2AA","false","CLA-BD-0001097","a1WWD000002AZNP2A4","0.0","","New Curb & Gutter","","11.0","","","","","42012252656625286","0.0","0.0","","0.0"
"a1UWD000001ivxl2AA","false","CLA-BD-0001098","a1WWD000002AZNM2A4","0.0","","Power Management System","","83.0","","","","","42012271291755343","0.0","0.0","0.0","0.0"
"a1UWD000001ivxm2AA","false","CLA-BD-0001099","a1WWD000002AZMt2AO","0.0","","Corporate Decor Package Installation","","93.0","","","","","42012805993276533","0.0","0.0","0.0","0.0"
"a1UWD000001ivxn2AA","false","CLA-BD-0001100","a1WWD000002AZNP2A4","0.0","","Bollard w/ Covers","","37.0","","","","","42013434522099267","0.0","0.0","","0.0"
"a1UWD000001ivxo2AA","false","CLA-BD-0001101","a1WWD000002AZMt2AO","0.0","","Misc.","","47.0","","","","","42014202664223534","0.0","0.0","0.0","0.0"
"a1UWD000005jxSN2AY","false","CLA-BD-0004157","a1WWD000002WFtI2AW","","Interest reserve","","","","","","","","42014999791060901","0.0","","","0.0"
"a1UWD000001ivxp2AA","false","CLA-BD-0001102","a1WWD000002AZMo2AO","0.0","","Insurance","","24.0","","","","","42015579615665214","0.0","0.0","","0.0"
"a1UWD000005jxST2AY","false","CLA-BD-0004163","a1WWD000002WFtO2AW","","Hard cost","","","","","","","","42016833877654325","0.0","","","0.0"
"a1UWD000001ivxq2AA","false","CLA-BD-0001103","a1WWD000002AZNB2A4","0.0","","Concrete slabs/curbs (do not include in building slab)","","25.0","","","","","42019299027759777","0.0","0.0","","0.0"
"a1UWD000001ivxr2AA","false","CLA-BD-0001104","a1WWD000002AZN82AO","0.0","","Site Stripping (ADA)","","17.0","","","","","42020557801493655","0.0","0.0","","0.0"
"a1UWD000001ivxs2AA","false","CLA-BD-0001105","a1WWD000002AZNM2A4","0.0","","Electrical site work/labor","","29.0","","","","","42022652245580224","0.0","0.0","0.0","0.0"
"a1UWD000001ivxt2AA","false","CLA-BD-0001106","a1WWD000002AZMs2AO","0.0","","Electrical","","28.0","","","","","42022983826811000","0.0","0.0","","0.0"
"a1UWD000001ivxu2AA","false","CLA-BD-0001107","a1WWD000002AZNM2A4","0.0","","Plumbing sit work","","32.0","","","","","42023171616854588","0.0","0.0","0.0","0.0"
"a1UWD000001ivxv2AA","false","CLA-BD-0001108","a1WWD000002AZNP2A4","0.0","","New electric service","","4.0","","","","","42023818634564518","0.0","0.0","","0.0"
"a1UWD000001ivxw2AA","false","CLA-BD-0001109","a1WWD000002AZNP2A4","0.0","","Storm Drain","","26.0","","","","","42024790846166051","0.0","0.0","","0.0"
"a1UWD000001ivxx2AA","false","CLA-BD-0001110","a1WWD000002AZNI2A4","0.0","","Roofing","","19.0","","","","","42025827091636179","0.0","0.0","","0.0"
"a1UWD000001ivxy2AA","false","CLA-BD-0001111","a1WWD000002AZNM2A4","0.0","","H.V.A.C. System","","74.0","","","","","42026795436380355","0.0","0.0","0.0","0.0"
"a1UWD000001ivxz2AA","false","CLA-BD-0001112","a1WWD000002AZMy2AO","0.0","","Change Orders","","36.0","","","","","42027044582944251","0.0","0.0","","0.0"
"a1UWD000001ivy02AA","false","CLA-BD-0001113","a1WWD000002AZMt2AO","0.0","","Drywall & Metal Studs","","66.0","","","","","42027690381246883","0.0","0.0","0.0","0.0"
"a1UWD000001ivy12AA","false","CLA-BD-0001114","a1WWD000002AZNB2A4","0.0","","New Curb & Gutter","","11.0","","","","","42031167881185246","0.0","0.0","","0.0"
"a1UWD000001ivy22AA","false","CLA-BD-0001115","a1WWD000002AZMo2AO","0.0","","Flooring","","5.0","","","","","42031244008092582","0.0","0.0","","0.0"
"a1UWD000001ivy32AA","false","CLA-BD-0001116","a1WWD000002AZNM2A4","0.0","","Glass & Glazing","","65.0","","","","","42033310899781592","0.0","0.0","0.0","0.0"
"a1UWD000001ivy42AA","false","CLA-BD-0001117","a1WWD000002AZNB2A4","0.0","","Wood Doors","","56.0","","","","","42033887111654060","0.0","0.0","","0.0"
"a1UWD000001jHdd2AE","false","CLA-BD-0001118","a1WWD000002AZNM2A4","0.0","","Erosion & Dust Control","","39.0","","","","","42037830347995003","0.0","0.0","0.0","0.0"
"a1UWD000001jHde2AE","false","CLA-BD-0001119","a1WWD000002AZN92AO","0.0","","100 ft secondary service","","84.0","","","","","42039647581210968","0.0","0.0","","0.0"
"a1UWD000001jHdf2AE","false","CLA-BD-0001120","a1WWD000002AZN82AO","0.0","","Demo","","9.0","","","","","42043006114336266","0.0","0.0","","0.0"
"a1UWD000001jHdg2AE","false","CLA-BD-0001121","a1WWD000002AZMu2AO","0.0","","Off site fire hydrant","","8.0","","","","","42047763384823975","0.0","0.0","0.0","0.0"
"a1UWD000001jHdh2AE","false","CLA-BD-0001122","a1WWD000002AZMt2AO","0.0","","Rough Carpentry Labor","","61.0","","","","","42047792845450525","0.0","0.0","0.0","0.0"
"a1UWD000001jHdi2AE","false","CLA-BD-0001123","a1WWD000002AZMu2AO","0.0","","Termite Treat","","80.0","","","","","42050029878559894","0.0","0.0","0.0","0.0"
"a1UWD000001jHdj2AE","false","CLA-BD-0001124","a1WWD000002AZN92AO","0.0","","Concrete paving","","34.0","","","","","42051469737584911","0.0","0.0","","0.0"
"a1UWD000001jHdk2AE","false","CLA-BD-0001125","a1WWD000002AZMt2AO","0.0","","Power Management System","","83.0","","","","","42051867876017697","0.0","0.0","0.0","0.0"
"a1UWD000001jHdl2AE","false","CLA-BD-0001126","a1WWD000002AZMt2AO","0.0","","New approaches","","13.0","","","","","42056559749628752","0.0","0.0","0.0","0.0"
"a1UWD000001jHdm2AE","false","CLA-BD-0001127","a1WWD000002AZNP2A4","0.0","","F.R.P. and marlite","","86.0","","","","","42056615487107387","0.0","0.0","","0.0"
"a1UWD000001jHdn2AE","false","CLA-BD-0001128","a1WWD000002AZNF2A4","0.0","","Fee","","31.0","","","","","42060164371550255","0.0","0.0","","0.0"
"a1UWD000001jHdo2AE","false","CLA-BD-0001129","a1WWD000002AZMt2AO","0.0","","Retaining wall","","23.0","","","","","42062508593277154","0.0","0.0","0.0","0.0"
"a1UWD000001jHdp2AE","false","CLA-BD-0001130","a1WWD000002AZNB2A4","0.0","","Storm Drain","","26.0","","","","","42063503383945182","0.0","0.0","","0.0"
"a1UWD000001jHdq2AE","false","CLA-BD-0001131","a1WWD000002AZNP2A4","0.0","","Power pole - new or relocate","","5.0","","","","","42064023618862981","0.0","0.0","","0.0"
"a1UWD000001jHdr2AE","false","CLA-BD-0001132","a1WWD000002AZMu2AO","0.0","","Caulking","","91.0","","","","","42066963267732755","0.0","0.0","0.0","0.0"
"a1UWD000001jHds2AE","false","CLA-BD-0001133","a1WWD000002AZMu2AO","0.0","","New sidewalk","","12.0","","","","","42070749256541448","0.0","0.0","0.0","0.0"
"a1UWD000001jHdt2AE","false","CLA-BD-0001134","a1WWD000002AZNF2A4","0.0","","Glass/Glazing","","15.0","","","","","42071870016872688","0.0","0.0","","0.0"
"a1UWD000001jHdu2AE","false","CLA-BD-0001135","a1WWD000002AZMu2AO","0.0","","Fire Hydrant","","40.0","","","","","42074115976229400","0.0","0.0","0.0","0.0"
"a1UWD000001jHdv2AE","false","CLA-BD-0001136","a1WWD000002AZNB2A4","0.0","","Retaining wall","","23.0","","","","","42078481765653346","0.0","0.0","","0.0"
"a1UWD000001jHdw2AE","false","CLA-BD-0001137","a1WWD000002AZN92AO","0.0","","New electric service","","4.0","","","","","42079602027855579","0.0","0.0","","0.0"
"a1UWD000001jHdx2AE","false","CLA-BD-0001138","a1WWD000002AZNP2A4","0.0","","Corporate Decor Package Installation","","93.0","","","","","42079948125664200","0.0","0.0","","0.0"
"a1UWD000001jHdy2AE","false","CLA-BD-0001139","a1WWD000002AZMt2AO","0.0","","Site Demolition","","22.0","","","","","42082004042846828","0.0","0.0","0.0","0.0"
"a1UWD000005jxSZ2AY","false","CLA-BD-0004169","a1WWD000002WFte2AG","","Soft cost","","","","","","","","42082107406657991","0.0","","","0.0"
"a1UWD000001jHdz2AE","false","CLA-BD-0001140","a1WWD000002AZMt2AO","0.0","","Street light - new or relocate","","6.0","","","","","42083187871115089","0.0","0.0","0.0","0.0"
"a1UWD000001jHe02AE","false","CLA-BD-0001141","a1WWD000002AZNB2A4","0.0","","F.R.P. and marlite","","86.0","","","","","42083285943037480","0.0","0.0","","0.0"
"a1UWD000001jHe12AE","false","CLA-BD-0001142","a1WWD000002AZMu2AO","0.0","","Survey","","18.0","","","","","42083669500719493","0.0","0.0","0.0","0.0"
"a1UWD000001jHe22AE","false","CLA-BD-0001143","a1WWD000002AZMy2AO","0.0","","Termite Control","","2.0","","","","","42087744710881220","0.0","0.0","","0.0"
"a1UWD000001jHe32AE","false","CLA-BD-0001144","a1WWD000002AZNB2A4","0.0","","Finish Carpentry Labor","","60.0","","","","","42090711677144580","0.0","0.0","","0.0"
"a1UWD000001jHe42AE","false","CLA-BD-0001145","a1WWD000002AZNM2A4","0.0","","Telephone Pole","","7.0","","","","","42091238065097831","0.0","0.0","0.0","0.0"
"a1UWD000001jHe52AE","false","CLA-BD-0001146","a1WWD000002AZNM2A4","0.0","","Termite Treat","","80.0","","","","","42091426912283058","0.0","0.0","0.0","0.0"
"a1UWD000001jHe62AE","false","CLA-BD-0001147","a1WWD000002AZMu2AO","0.0","","Metal Fab","","78.0","","","","","42091973157217482","0.0","0.0","0.0","0.0"
"a1UWD000001jHe72AE","false","CLA-BD-0001148","a1WWD000002AZMt2AO","0.0","","Finish Lumber & Doors","","54.0","","","","","42092016281648116","0.0","0.0","0.0","0.0"
"a1UWD000001jHe82AE","false","CLA-BD-0001149","a1WWD000002AZMo2AO","0.0","","Roof Structure (Trusses, Sheeting, Labor)","","18.0","","","","","42094483155452463","0.0","0.0","","0.0"
"a1UWD000001jHe92AE","false","CLA-BD-0001150","a1WWD000002AZNF2A4","0.0","","Cast in Place Concrete","","5.0","","","","","42094782709694942","0.0","0.0","","0.0"
"a1UWD000001jHeA2AU","false","CLA-BD-0001151","a1WWD000002AZMy2AO","0.0","","Roofing &Sheetmetal Flashing","","12.0","","","","","42095981641623231","0.0","0.0","","0.0"
"a1UWD000001jHeB2AU","false","CLA-BD-0001152","a1WWD000002AZMu2AO","0.0","","EIFS / Lath & Plaster","","70.0","","","","","42098629311718182","0.0","0.0","0.0","0.0"
"a1UWD000005jxWc2AI","false","CLA-BD-0004420","a1WWD000002WFu22AG","","Land cost","","","","0.0","","","0.0","42100508929119014","0.0","","","0.0"
"a1UWD000001jHeC2AU","false","CLA-BD-0001153","a1WWD000002AZNM2A4","0.0","","Preasure Washing","","43.0","","","","","42100594967130562","0.0","0.0","0.0","0.0"
"a1UWD000001jHeD2AU","false","CLA-BD-0001154","a1WWD000002AZNB2A4","0.0","","Caulking","","91.0","","","","","42100600051446052","0.0","0.0","","0.0"
"a1UWD000001jHeE2AU","false","CLA-BD-0001155","a1WWD000002AZMu2AO","0.0","","Structural Steel","","53.0","","","","","42101798022132876","0.0","0.0","0.0","0.0"
"a1UWD000001jHeF2AU","false","CLA-BD-0001156","a1WWD000002AZMy2AO","0.0","","Misc. Specialities","","22.0","","","","","42101996008507641","0.0","0.0","","0.0"
"a1UWD000005jxSK2AY","false","CLA-BD-0004154","a1WWD000002WFsh2AG","","Soft cost","","","","","","","","42102410066083966","0.0","","0.0","0.0"
"a1UWD000001jHeG2AU","false","CLA-BD-0001157","a1WWD000002AZN92AO","0.0","","Concrete Foundation( Include building slab)","","51.0","","","","","42104100113768622","0.0","0.0","","0.0"
"a1UWD000001jHeH2AU","false","CLA-BD-0001158","a1WWD000002AZMu2AO","0.0","","Telephone Underground","","33.0","","","","","42104357375124720","0.0","0.0","0.0","0.0"
"a1UWD000001jHeI2AU","false","CLA-BD-0001159","a1WWD000002AZNB2A4","0.0","","Misc. S.S.","","71.0","","","","","42107220109866682","0.0","0.0","","0.0"
"a1UWD000001jHeJ2AU","false","CLA-BD-0001160","a1WWD000002AZMy2AO","0.0","","Finish Carpentry/Millwork","","10.0","","","","","42111558550203643","0.0","0.0","","0.0"
"a1UWD000001jHeK2AU","false","CLA-BD-0001161","a1WWD000002AZMs2AO","0.0","","Allowance - Drywall Support/Finishing","","34.0","","","","","42112367510241670","0.0","0.0","","0.0"
"a1UWD000001jHeL2AU","false","CLA-BD-0001162","a1WWD000002AZNF2A4","0.0","","Doors/Frames/Hardware","","14.0","","","","","42113567375639095","0.0","0.0","","0.0"
"a1UWD000001jHeM2AU","false","CLA-BD-0001163","a1WWD000002AZMu2AO","0.0","","H.V.A.C. System","","74.0","","","","","42119829699042329","0.0","0.0","0.0","0.0"
"a1UWD000001jHeN2AU","false","CLA-BD-0001164","a1WWD000002AZMt2AO","0.0","","Storm Drain","","16.0","","","","","42120283923994352","0.0","0.0","0.0","0.0"
"a1UWD000001jHeO2AU","false","CLA-BD-0001165","a1WWD000002AZN92AO","0.0","","Storm Drain","","16.0","","","","","42120515209213295","0.0","0.0","","0.0"
"a1UWD000001jHeP2AU","false","CLA-BD-0001166","a1WWD000002AZNB2A4","0.0","","100 ft secondary service","","84.0","","","","","42120558764785134","0.0","0.0","","0.0"
"a1UWD000005jxSd2AI","false","CLA-BD-0004173","a1WWD000002WFti2AG","","Financing cost","","","","0.0","","","0.0","42120563733890791","0.0","","","0.0"
"a1UWD000001jHeQ2AU","false","CLA-BD-0001167","a1WWD000002AZNB2A4","0.0","","Fire Extinguishers","","87.0","","","","","42121943078265832","0.0","0.0","","0.0"
"a1UWD000005jxSV2AY","false","CLA-BD-0004165","a1WWD000002WFtQ2AW","","Hard cost","","","","","","","","42122094186860492","0.0","","","0.0"
"a1UWD000001jHeR2AU","false","CLA-BD-0001168","a1WWD000002AZMs2AO","0.0","","Allowance - Precast Concrete Pane","","35.0","","","","","42124444925824813","0.0","0.0","","0.0"
"a1UWD000001jHeS2AU","false","CLA-BD-0001169","a1WWD000002AZNM2A4","0.0","","Misc. S.S.","","71.0","","","","","42125139353640797","0.0","0.0","0.0","0.0"
"a1UWD000001jHeT2AU","false","CLA-BD-0001170","a1WWD000002AZNI2A4","0.0","","Plumbing","","3.0","","","","","42126172705459088","0.0","0.0","","0.0"
"a1UWD000001jHeU2AU","false","CLA-BD-0001171","a1WWD000002AZMs2AO","0.0","","Allowance - Add'l Steel Support","","33.0","","","","","42126509928471038","0.0","0.0","","0.0"
"a1UWD000001jHeV2AU","false","CLA-BD-0001172","a1WWD000002AZN92AO","0.0","","TABC - Air Balance (Required)","","75.0","","","","","42127415792635494","0.0","0.0","","0.0"
"a1UWD000001jHeW2AU","false","CLA-BD-0001173","a1WWD000002AZMt2AO","0.0","","Electrical Material","","82.0","","","","","42127476512218292","0.0","0.0","0.0","0.0"
"a1UWD000001jHeX2AU","false","CLA-BD-0001174","a1WWD000002AZNM2A4","0.0","","Concrete paving","","34.0","","","","","42127541142377645","0.0","0.0","0.0","0.0"
"a1UWD000001jHeY2AU","false","CLA-BD-0001175","a1WWD000002AZNM2A4","0.0","","Relocate Transformer","","17.0","","","","","42129003874722946","0.0","0.0","0.0","0.0"
"a1UWD000001jHeZ2AU","false","CLA-BD-0001176","a1WWD000002AZNB2A4","0.0","","Street paving and markings","","14.0","","","","","42131370689877292","0.0","0.0","","0.0"
"a1UWD000001jHea2AE","false","CLA-BD-0001177","a1WWD000002AZN92AO","0.0","","Misc.","","92.0","","","","","42131633645504016","0.0","0.0","","0.0"
"a1UWD000001jHeb2AE","false","CLA-BD-0001178","a1WWD000002AZNB2A4","0.0","","Street light - new or relocate","","6.0","","","","","42133736661274333","0.0","0.0","","0.0"
"a1UWD000001jHec2AE","false","CLA-BD-0001179","a1WWD000002AZNP2A4","0.0","","Landscaping w/ Irrigation (Required)","","36.0","","","","","42135302851514648","0.0","0.0","","0.0"
"a1UWD000001jHed2AE","false","CLA-BD-0001180","a1WWD000002AZMs2AO","0.0","","Ceramic Tile","","17.0","","","","","42135302876964231","0.0","0.0","","0.0"
"a1UWD000001jHee2AE","false","CLA-BD-0001181","a1WWD000002AZMt2AO","0.0","","Ceramic tile","","69.0","","","","","42138773329333436","0.0","0.0","0.0","0.0"
