"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastViewedDate","LastReferencedDate","LLC_BI__Advance_Rate__c","LLC_BI__Auto_Update_Collateral_Value__c","LLC_BI__Category__c","LLC_BI__Collateral_Code__c","LLC_BI__Collateral_Configuration__c","LLC_BI__Collateral_Display_Name__c","LLC_BI__Condo_PUD__c","LLC_BI__Expire_Date__c","LLC_BI__Field_Set__c","LLC_BI__Group_Type__c","LLC_BI__Highest_Type__c","LLC_BI__Icon_Background_Color__c","LLC_BI__Icon_Color__c","LLC_BI__Icon_Type__c","LLC_BI__Is_Complex__c","LLC_BI__Leasing_Screen__c","LLC_BI__Manufactured_Home__c","LLC_BI__Parent_Type__c","LLC_BI__Primary_Valuation_Sources__c","LLC_BI__Regulatory_Rate__c","LLC_BI__Screen__c","LLC_BI__Start_Date__c","LLC_BI__Type__c","LLC_BI__Valuation_Field_Set__c","LLC_BI__Valuation_Source__c","LLC_BI__Valuation_Type__c","LLC_BI__lookupKey__c","LLC_BI__Active__c","LLC_BI__Subtype__c","nCinoCB__Classification__c"
"a1lWD000001L0iFYAS","005al00000RVcKvAAL","false","Borrowing Base-Accts Rec 31-60-2109","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","70.0","false","","2109","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","fff","custom/custom32","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","Borrowing Base","","","","a1Lam000009Uq04EAC","true","Accts Rec 31-60",""
"a1lWD000001L0iGYAS","005al00000RVcKvAAL","false","IT Equipment-Copiers-902","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","0.0","false","","902","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","#ffffff","custom/custom32","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVuYAI","","IT Equipment","","","","a1Lam000009Uq05EAC","true","Copiers",""
"a1lWD000001L0iHYAS","005al00000RVcKvAAL","false","Heavy Equipment-Tractor-904","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","0.0","false","","904","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","#ffffff","custom/custom98","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVtYAI","","Heavy Equipment","","","","a1Lam000009Uq06EAC","true","Tractor",""
"a1lWD000001L0iIYAS","005al00000RVcKvAAL","false","Farming Accessories-Roller-907","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","0.0","false","","907","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","#ffffff","custom/custom70","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrW4YAI","","Farming Accessories","","","","a1Lam000009Uq07EAC","true","Roller",""
"a1lWD000001L0iJYAS","005al00000RVcKvAAL","false","Business Assets-Inventory (Raw Mat & Fin Goods)-127","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","127","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","0092C7","fff","custom/custom32","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVrYAI","","Business Assets","","","","a1Lam000009Uq08EAC","true","Inventory (Raw Mat & Fin Goods)",""
"a1lWD000001L0iKYAS","005al00000RVcKvAAL","false","Real Estate-Farm Land-752","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","752","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVxYAI","","Real Estate","","","","a1Lam000009Uq09EAC","true","Farm Land",""
"a1lWD000001L0iLYAS","005al00000RVcKvAAL","false","UCC-Equipment-609","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","609","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0AEAS","true","Equipment",""
"a1lWD000001L0iMYAS","005al00000RVcKvAAL","false","Titled-Trailer-410","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","65.0","false","","410","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Titled","","","Ba202E","fff","custom/custom31","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrW2YAI","","Titled","","","","a1Lam000009Uq0BEAS","true","Trailer",""
"a1lWD000001L0iNYAS","005al00000RVcKvAAL","false","Business Assets-Government Contracts-140","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","60.0","false","","140","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Government","","","0092C7","fff","custom/custom32","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVrYAI","","Business Assets","","","","a1Lam000009Uq0CEAS","true","Government Contracts",""
"a1lWD000001L0iOYAS","005al00000RVcKvAAL","false","UCC-Inventory-757","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","65.0","false","","757","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0DEAS","true","Inventory",""
"a1lWD000001L0iPYAS","005al00000RVcKvAAL","false","UCC-Chattel Paper-650","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","650","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0EEAS","true","Chattel Paper",""
"a1lWD000001L0iQYAS","005al00000RVcKvAAL","false","UCC-Accounts-600","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","65.0","false","","600","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0FEAS","true","Accounts",""
"a1lWD000001L0iRYAS","005al00000RVcKvAAL","false","UCC-Farm Products-759","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","759","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0GEAS","true","Farm Products",""
"a1lWD000001L0iSYAS","005al00000RVcKvAAL","false","UCC-Livestock-760","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","760","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0HEAS","true","Livestock",""
"a1lWD000001L0iTYAS","005al00000RVcKvAAL","false","UCC-Consumer Goods-750","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","750","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0IEAS","true","Consumer Goods",""
"a1lWD000001L0iUYAS","005al00000RVcKvAAL","false","UCC-Tort Claim-762","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","762","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0JEAS","true","Tort Claim",""
"a1lWD000001L0iVYAS","005al00000RVcKvAAL","false","UCC-Crops-602","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","65.0","false","","602","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0KEAS","true","Crops",""
"a1lWD000001L0iWYAS","005al00000RVcKvAAL","false","UCC-Fixtures-763","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","763","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","UCC","","","","a1Lam000009Uq0LEAS","true","Fixtures",""
"a1lWD000001L0iXYAS","005al00000RVcKvAAL","false","UCC-Standing Timber-764","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","764","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVrYAI","","UCC","","","","a1Lam000009Uq0MEAS","true","Standing Timber",""
"a1lWD000001L0iYYAS","005al00000RVcKvAAL","false","UCC-Minerals Oil and Gas-765","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","765","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_UCC","","","F1B643","fff","custom/custom18","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVrYAI","","UCC","","","","a1Lam000009Uq0NEAS","true","Minerals Oil and Gas",""
"a1lWD000001L0iZYAS","005al00000RVcKvAAL","false","Possessory-Securities-170","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","50.0","false","","170","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","Possessory","","","","a1Lam000009Uq0OEAS","true","Securities",""
"a1lWD000001L0iaYAC","005al00000RVcKvAAL","false","Possessory-Note/Instrument-146","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","60.0","false","","146","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","Possessory","","","","a1Lam000009Uq0PEAS","true","Note/Instrument",""
"a1lWD000001L0ibYAC","005al00000RVcKvAAL","false","Possessory-Letter of Credit-141","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","60.0","false","","141","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","Possessory","","","","a1Lam000009Uq0QEAS","true","Letter of Credit",""
"a1lWD000001L0icYAC","005al00000RVcKvAAL","false","Possessory-Other Possessory-147","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","45.0","false","","147","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","Possessory","","","","a1Lam000009Uq0REAS","true","Other Possessory",""
"a1lWD000001L0idYAC","005al00000RVcKvAAL","false","Possessory-Life Insurance-145","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","65.0","false","","145","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Possessory","","","85BE40","fff","custom/custom17","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVsYAI","","Possessory","","","","a1Lam000009Uq0SEAS","true","Life Insurance",""
"a1lWD000001L0ieYAC","005al00000RVcKvAAL","false","Real Estate-Multi-Family-770","2026-05-27T06:26:16.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","005al00000RVcKvAAL","2026-08-10T14:34:19.000Z","","","","75.0","false","","770","{""prodPkgEditScreen"":""42118336128985105"",""ownershipAssignmentFieldSetName"":""LLC_BI__Bulk_Ownership_Assignment"",""editCollateralScreen"":""42118336128985105"",""copyCollateralScreen"":""42118336128985105"",""collateralScreenName"":""Collateral Creation Screen"",""collateralCopyFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""collateralCloneFieldSetName"":""LLC_BI__Collateral_Creation_Screen_Configuration"",""addCollateralScreen"":""42118336128985105"",""addChildCollateralScreen"":""42118336128985105""}","","false","","Manage_Collateral_Real_Estate","","","670B7B","fff","custom/custom24","false","a0sWD00000ahrVoYAI","false","","","","a0sWD00000ahrVxYAI","","Real Estate","","","","a1Lam000009Uq0TEAS","true","Multi-Family",""
