"Id","OwnerId","IsDeleted","Name","LLC_BI__Allow_Record_Filtering__c","LLC_BI__Balance_Total__c","LLC_BI__Borrower_Type__c","LLC_BI__Bundle__c","LLC_BI__Calc_Common_Sizing_Record__c","LLC_BI__Calc_Common_Sizing_Total_Group__c","LLC_BI__Description__c","LLC_BI__Display_Common_Sizing__c","LLC_BI__Display_Projection_Drivers__c","LLC_BI__Display_Trend__c","LLC_BI__End_Date__c","LLC_BI__Entity_Type__c","LLC_BI__Group_Columns__c","LLC_BI__Interaction__c","LLC_BI__Is_Cash_Flow_Statement__c","LLC_BI__Is_Multi_Currency__c","LLC_BI__Is_Template__c","LLC_BI__Sort_Order__c","LLC_BI__Source_Statement__c","LLC_BI__Spread_Statement_Total_Group__c","LLC_BI__Start_Date__c","LLC_BI__Static_Periods__c","LLC_BI__Total_Hide_Currency_Symbol__c","LLC_BI__Total_Row_Name__c","LLC_BI__Type__c","LLC_BI__lookupKey__c","LLC_BI__End_Date_Quarter__c","LLC_BI__Is_Balance_Sheet__c","LLC_BI__Is_Budget__c","LLC_BI__Is_Global_Analysis__c","LLC_BI__Is_Income_Statement__c","LLC_BI__Is_Personal_Financial_Statement__c","LLC_BI__Is_Ratios__c","LLC_BI__Is_Traditional_Cash_Flow__c","LLC_BI__Is_UCA_Cash_Flow__c","LLC_BI__Start_Date_Quarter__c","LLC_BI__Supports_Common_Sizing__c","LLC_BI__Supports_Trend__c"
"a55WE000025VlyeYAC","005al00000RVvFOAA1","false","000000560","true","false","","a5VWE0000048GDQ2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","900.0","","","","false","false","","Ratios","42137658417223178","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WE000025VlyfYAC","005al00000RVvFOAA1","false","000000561","true","false","","a5VWE0000048GDT2A2","","a51WE00001GcKURYA3","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Accrual Income Statement","42139534116194634","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjC1mYAE","005al00000RVvFOAA1","false","000000401","true","false","","a5VWE000003uJed2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Summary Direct CF","42148986073066108","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlygYAC","005al00000RVvFOAA1","false","000000562","true","false","","a5VWE0000048GDO2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","true","","Ratios","42162326001877329","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WE00001vjC1oYAE","005al00000RVvFOAA1","false","000000403","true","false","","a5VWE000003uJeb2AE","","a51WE00001GcKTWYA3","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42162784209158118","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025VlyhYAC","005al00000RVvFOAA1","false","000000563","true","false","","a5VWE0000048GDP2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","","","","","false","false","","Ratios","42203577126729957","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WE000025VlyiYAC","005al00000RVvFOAA1","false","000000564","true","false","","a5VWE0000048GDN2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","800.0","","","","false","false","","Summary Direct CF","42265591039683888","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlyjYAC","005al00000RVvFOAA1","false","000000565","true","false","","a5VWE0000048GDT2A2","","a51WE00001GcKUiYAN","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Cash Income Statement","42278976889260369","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlykYAC","005al00000RVvFOAA1","false","000000566","true","false","","a5VWE0000048GDO2A2","","a51WE00001GbjenYAB","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42280329183155675","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025VlylYAC","005al00000RVvFOAA1","false","000000567","true","false","","a5VWE0000048GDP2A2","","a51WE00001GcKZwYAN","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","","","","","false","false","","Personal Financial Statement","42289960294422445","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjC23YAE","005al00000RVvFOAA1","false","000000418","true","false","","a5VWE000003uJeY2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","2.0","","","","true","false","","Rent Roll","4229650178365333","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlymYAC","005al00000RVvFOAA1","false","000000568","true","false","","a5VWE0000048GDU2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Summary Direct CF","42301907821848757","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgeUYAQ","005al00000RVvFOAA1","false","000000421","true","false","","a5VWE000003uJed2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","true","","Ratios","42328570631370527","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgeYYAQ","005al00000RVvFOAA1","false","000000425","true","false","","a5VWE000003uJed2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Traditional Cash Flow","42362951622350445","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WE000025VlynYAC","005al00000RVvFOAA1","false","000000569","true","false","","a5VWE0000048GDN2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Traditional Cash Flow","42367618931597574","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WE000025VlyoYAC","005al00000RVvFOAA1","false","000000570","true","false","","a5VWE0000048GDR2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Personal Financial Statement","42370525995962617","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgeaYAA","005al00000RVvFOAA1","false","000000427","true","false","","a5VWE000003uJed2AE","","a51WE00001GcKa4YAF","","true","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42378202816688880","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025VlypYAC","005al00000RVvFOAA1","false","000000571","true","false","","a5VWE0000048GDT2A2","","a51WE00001GcKQyYAN","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Balance Sheet","42401502459199549","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025VlyqYAC","005al00000RVvFOAA1","false","000000572","true","false","","a5VWE0000048GDN2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Schedule K","42416359582325911","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgedYAA","005al00000RVvFOAA1","false","000000430","true","false","","a5VWE000003uJeX2AU","","a51WE00001GcKWfYAN","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","42420661304442530","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE00001vjgeeYAA","005al00000RVvFOAA1","false","000000431","true","false","","a5VWE000003uJeX2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","true","","Ratios","42430568448475753","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WE000025VlyrYAC","005al00000RVvFOAA1","false","000000573","true","false","","a5VWE0000048GDO2A2","","a51WE00001GcKW1YAN","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","42447909351347496","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE00001vjgeiYAA","005al00000RVvFOAA1","false","000000435","true","false","","a5VWE000003uJeg2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","2.0","","","","true","false","","Rent Roll","42457255818796755","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgejYAA","005al00000RVvFOAA1","false","000000436","true","false","","a5VWE000003uJeb2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Traditional Cash Flow","42464195411155169","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WE000025VlysYAC","005al00000RVvFOAA1","false","000000574","true","false","","a5VWE0000048GDQ2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Book Income Statement","42469600463719925","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlytYAC","005al00000RVvFOAA1","false","000000575","true","false","","a5VWE0000048GDO2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42475544347216780","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlyuYAC","005al00000RVvFOAA1","false","000000576","true","false","","a5VWE0000048GDQ2A2","","a51WE00001GcKSiYAN","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Income Statement","42491873646198511","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025VlyvYAC","005al00000RVvFOAA1","false","000000577","true","false","","a5VWE0000048GDS2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Rent Roll","42499207925720293","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlywYAC","005al00000RVvFOAA1","false","000000578","true","false","","a5VWE0000048GDR2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Schedule C","42515207760990156","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgeoYAA","005al00000RVvFOAA1","false","000000441","true","false","","a5VWE000003uJeS2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Schedule E","42537822157366058","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlyxYAC","005al00000RVvFOAA1","false","000000579","true","false","","a5VWE0000048GDS2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","NOI Statement","42559843907603758","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgerYAA","005al00000RVvFOAA1","false","000000444","true","false","","a5VWE000003uJeS2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Traditional Cash Flow","42565892204185460","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WE00001vjgesYAA","005al00000RVvFOAA1","false","000000445","true","false","","a5VWE000003uJeS2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Schedule C","42567909799112129","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgeuYAA","005al00000RVvFOAA1","false","000000447","true","false","","a5VWE000003uJeb2AE","","a51WE00001GcKWvYAN","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","42575175729298504","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025VlyyYAC","005al00000RVvFOAA1","false","000000580","true","false","","a5VWE0000048GDU2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Ratios","42580367609228569","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgevYAA","005al00000RVvFOAA1","false","000000448","true","false","","a5VWE000003uJeX2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","42582995634370283","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlyzYAC","005al00000RVvFOAA1","false","000000581","true","false","","a5VWE0000048GDQ2A2","","a51WE00001GcKabYAF","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Balance Sheet","42585570063438102","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025Vlz0YAC","005al00000RVvFOAA1","false","000000582","true","false","","a5VWE0000048GDN2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Book Income Statement","42638348996935149","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025Vlz1YAC","005al00000RVvFOAA1","false","000000583","true","false","","a5VWE0000048GDQ2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Reconciliation","42645653897254740","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgf7YAA","005al00000RVvFOAA1","false","000000460","true","false","","a5VWE000003uJeX2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Summary Direct CF","42679411006265561","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025Vlz2YAC","005al00000RVvFOAA1","false","000000584","true","false","","a5VWE0000048GDN2A2","","a51WE00001GcKWTYA3","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Balance Sheet","42694007954566332","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE00001vjgfEYAQ","005al00000RVvFOAA1","false","000000467","true","false","","a5VWE000003uJeb2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Reconciliation","42721010119485140","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfGYAQ","005al00000RVvFOAA1","false","000000469","true","false","","a5VWE000003uJeX2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Traditional Cash Flow","42728158060726523","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WE000025Vlz3YAC","005al00000RVvFOAA1","false","000000585","true","false","","a5VWE0000048GDR2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Personal Cash Flow","42737219975260112","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025Vlz4YAC","005al00000RVvFOAA1","false","000000586","true","false","","a5VWE0000048GDQ2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Schedule K","42759458857026550","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfJYAQ","005al00000RVvFOAA1","false","000000472","true","false","","a5VWE000003uJeg2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","1.0","","","","true","false","","NOI Statement","42773410010915110","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfKYAQ","005al00000RVvFOAA1","false","000000473","true","false","","a5VWE000003uJed2AE","","a51WE00001GcKXnYAN","","true","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Balance Sheet","42781954768389993","4.0","1.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","true","true"
"a55WE000025Vlz5YAC","005al00000RVvFOAA1","false","000000587","true","false","","a5VWE0000048GDN2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","8825","42782192864686086","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025Vlz6YAC","005al00000RVvFOAA1","false","000000588","true","false","","a5VWE0000048GDN2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Reconciliation","42791344555254910","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfMYAQ","005al00000RVvFOAA1","false","000000475","true","false","","a5VWE000003uJeN2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","1.0","","","","true","false","","NOI Statement","42805201395841711","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025Vlz7YAC","005al00000RVvFOAA1","false","000000589","true","false","","a5VWE0000048GDU2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Reconciliation","42822927953357372","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025Vlz8YAC","005al00000RVvFOAA1","false","000000590","true","false","","a5VWE0000048GDQ2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","700.0","","","","false","false","","Traditional Cash Flow","42824785543041391","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WE00001vjgfPYAQ","005al00000RVvFOAA1","false","000000478","true","false","","a5VWE000003uJed2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","350.0","","","","false","false","","Summary Indirect CF","42829433167636053","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfQYAQ","005al00000RVvFOAA1","false","000000479","true","false","","a5VWE000003uJef2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","2.0","","","","true","false","","Rent Roll","42830306504740781","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfRYAQ","005al00000RVvFOAA1","false","000000480","true","false","","a5VWE000003uJeX2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42836102411979083","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfUYAQ","005al00000RVvFOAA1","false","000000483","true","false","","a5VWE000003uJeb2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Summary Direct CF","42847743321211061","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025Vlz9YAC","005al00000RVvFOAA1","false","000000591","true","false","","a5VWE0000048GDU2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Traditional Cash Flow","42873843739014681","4.0","0.0","0.0","false","0.0","0.0","0.0","1.0","0.0","4.0","false","false"
"a55WE00001vjgfXYAQ","005al00000RVvFOAA1","false","000000486","true","false","","a5VWE000003uJeS2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","100.0","","","","false","false","","Personal Financial Statement","42874763403944311","4.0","0.0","0.0","false","0.0","1.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfYYAQ","005al00000RVvFOAA1","false","000000487","true","false","","a5VWE000003uJef2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","1.0","","","","true","false","","NOI Statement","42878974329464442","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlzAYAS","005al00000RVvFOAA1","false","000000592","true","false","","a5VWE0000048GDP2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","","","","","false","false","","Personal Cash Flow","42894921916095075","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfZYAQ","005al00000RVvFOAA1","false","000000488","true","false","","a5VWE000003uJeb2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","600.0","","","","false","false","","Ratios","42899806087187980","4.0","0.0","0.0","false","0.0","0.0","1.0","0.0","0.0","4.0","false","false"
"a55WE000025VlzBYAS","005al00000RVvFOAA1","false","000000593","true","false","","a5VWE0000048GDO2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","400.0","","","","false","false","","Summary Direct CF","42900184307078439","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlzCYAS","005al00000RVvFOAA1","false","000000594","true","false","","a5VWE0000048GDR2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Schedule F","42901706296498575","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfdYAA","005al00000RVvFOAA1","false","000000492","true","false","","a5VWE000003uJed2AE","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","250.0","","","","false","false","","Reconciliation","42926432012898837","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE00001vjgfeYAA","005al00000RVvFOAA1","false","000000493","true","false","","a5VWE000003uJeS2AU","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","500.0","","","","false","false","","Schedule F","42930451079429346","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlzDYAS","005al00000RVvFOAA1","false","000000595","true","false","","a5VWE0000048GDT2A2","","","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","300.0","","","","false","false","","Net Worth Recon","42931182299269870","4.0","0.0","0.0","false","0.0","0.0","0.0","0.0","0.0","4.0","false","false"
"a55WE000025VlzEYAS","005al00000RVvFOAA1","false","000000596","true","false","","a5VWE0000048GDU2A2","","a51WE00001GcKaqYAF","","false","false","false","","Sole Proprietorship","true","keyboard","0.0","false","true","200.0","","","","false","false","","Income Statement","42956836601345755","4.0","0.0","0.0","false","1.0","0.0","0.0","0.0","0.0","4.0","true","true"
