"Id","OwnerId","IsDeleted","Name","LLC_BI__Budget_Template_Id__c","LLC_BI__Budget_Template__c","LLC_BI__Description__c","LLC_BI__Is_Initially_Editable__c","LLC_BI__Is_Template__c","LLC_BI__Pending_Amount__c","LLC_BI__Total_Allocated__c","LLC_BI__Total_Budget_Amount__c","LLC_BI__Total_Disbursed_Amount__c","LLC_BI__Total_Hard_Costs__c","LLC_BI__Total_Other_Costs__c","LLC_BI__Total_Soft_Costs__c","LLC_BI__lookupKey__c","LLC_BI__Percent_Allocated__c","LLC_BI__Percent_Disbursed__c","LLC_BI__Percent_Hard_Costs__c","LLC_BI__Percent_Other_Costs__c","LLC_BI__Percent_Remaining_Disbursement__c","LLC_BI__Percent_Remaining__c","LLC_BI__Percent_Soft_Costs__c","LLC_BI__Remaining_Disbursement__c","LLC_BI__Total_Remaining__c","AutorabitExtId__c","YM_ExternalIDSource__c"
"a1WWD000002spgu2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001216902056210","","","","","","","","0.0","0.0","",""
"a1WWD000002snwc2AA","005al00000RVcKvAAL","false","RS budget 79","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001222531098921","","","","","","","","0.0","0.0","",""
"a1WWD000002so3w2AA","005al00000RVcKvAAL","false","Budget-2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001283967858187","","","","","","","","0.0","0.0","",""
"a1WWD000002son12AA","005al00000RVcKvAAL","false","New Budgets 019","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001301537392676","","","","","","","","0.0","0.0","",""
"a1WWD000002sl642AA","005al00000RVcKvAAL","false","LLC BI  Budget 004-37032e","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001374752369879","","","","","","","","0.0","0.0","",""
"a1WWD000002snSW2AY","005al00000RVcKvAAL","false","a1WWD000002VOzV","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001424456857502","","","","","","","","0.0","0.0","",""
"a1WWD000002sm0I2AQ","005al00000RVcKvAAL","false","Budgets-01","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001491181504415","","","","","","","","0.0","0.0","",""
"a1WWD000002smZV2AY","005al00000RVcKvAAL","false","a1WWD000002VOzW","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001504730624191","","","","","","","","0.0","0.0","",""
"a1WWD000002skmZ2AQ","005al00000RVcKvAAL","false","a1WWD000002VhFh","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001510747882008","","","","","","","","0.0","0.0","",""
"a1WWD000002slGw2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template Update","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001521506762412","","","","","","","","0.0","0.0","",""
"a1WWD000002sm1F2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001527646810919","","","","","","","","0.0","0.0","",""
"a1WWD000002spV62AI","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001569791985252","","","","","","","","0.0","0.0","",""
"a1WWD000002snzi2AA","005al00000RVcKvAAL","false","a1WWD000002Vayv","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001658067357072","","","","","","","","0.0","0.0","",""
"a1WWD000002sktM2AQ","005al00000RVcKvAAL","false","a1WWD000002VbAU","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001667449773714","","","","","","","","0.0","0.0","",""
"a1WWD000002smuR2AQ","005al00000RVcKvAAL","false","RS budget 2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001671532964400","","","","","","","","0.0","0.0","",""
"a1WWD000002soMB2AY","005al00000RVcKvAAL","false","Porters Neck","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001675018898933","","","","","","","","0.0","0.0","",""
"a1WWD000002smV42AI","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001744431013604","","","","","","","","0.0","0.0","",""
"a1WWD000002spmJ2AQ","005al00000RVcKvAAL","false","a1WWD000002Vaz2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001772149459896","","","","","","","","0.0","0.0","",""
"a1WWD000002soIo2AI","005al00000RVcKvAAL","false","Branch 2-Updated 2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001784070277908","","","","","","","","0.0","0.0","",""
"a1WWD000002smtS2AQ","005al00000RVcKvAAL","false","a1WWD000002Vb0f","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001833392488233","","","","","","","","0.0","0.0","",""
"a1WWD000002snzE2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 002-0912e8","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001896126529630","","","","","","","","0.0","0.0","",""
"a1WWD000002soXj2AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001917870007671","","","","","","","","0.0","0.0","",""
"a1WWD000002so922AA","005al00000RVcKvAAL","false","Sreekar StartUp","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001949577224985","","","","","","","","0.0","0.0","",""
"a1WWD000002smV52AI","005al00000RVcKvAAL","false","a1WWD000002VhFg","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001955529943900","","","","","","","","0.0","0.0","",""
"a1WWD000002smzr2AA","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42001975779228368","","","","","","","","0.0","0.0","",""
"a1WWD000002snnj2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002075355679952","","","","","","","","0.0","0.0","",""
"a1WWD000002smGy2AI","005al00000RVcKvAAL","false","a1WWD000002VbDY","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002089995006741","","","","","","","","0.0","0.0","",""
"a1WWD000002sncd2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002093567404605","","","","","","","","0.0","0.0","",""
"a1WWD000002sokt2AA","005al00000RVcKvAAL","false","a1WWD000002VbDW","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002230689537837","","","","","","","","0.0","0.0","",""
"a1WWD000002sp2Z2AQ","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002233564460619","","","","","","","","0.0","0.0","",""
"a1WWD000002skwQ2AQ","005al00000RVcKvAAL","false","nov24","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002235361957208","","","","","","","","0.0","0.0","",""
"a1WWD000002sp4f2AA","005al00000RVcKvAAL","false","Residential Development Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002263707584064","","","","","","","","0.0","0.0","",""
"a1WWD000002soM02AI","005al00000RVcKvAAL","false","RS budget 5","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002270884922874","","","","","","","","0.0","0.0","",""
"a1WWD000002soaK2AQ","005al00000RVcKvAAL","false","new 102","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002275035169254","","","","","","","","0.0","0.0","",""
"a1WWD000002spNS2AY","005al00000RVcKvAAL","false","a1WWD000002Vb0d","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002283111843365","","","","","","","","0.0","0.0","",""
"a1WWD000002spzr2AA","005al00000RVcKvAAL","false","a1WWD000002VhE4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002461226778470","","","","","","","","0.0","0.0","",""
"a1WWD000002slxD2AQ","005al00000RVcKvAAL","false","LLC BI  Budget 001-3b8992","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002467017970348","","","","","","","","0.0","0.0","",""
"a1WWD000002sq6I2AQ","005al00000RVcKvAAL","false","semi annual budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002630725270435","","","","","","","","0.0","0.0","",""
"a1WWD000002spYW2AY","005al00000RVcKvAAL","false","a1WWD000002VhE9","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002641096677833","","","","","","","","0.0","0.0","",""
"a1WWD000002smOr2AI","005al00000RVcKvAAL","false","a1WWD000002VhFg","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002690278953550","","","","","","","","0.0","0.0","",""
"a1WWD000002snTY2AY","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002723605789040","","","","","","","","0.0","0.0","",""
"a1WWD000002snga2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002819833301584","","","","","","","","0.0","0.0","",""
"a1WWD000002sono2AA","005al00000RVcKvAAL","false","a1WWD000002Vaz1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002831749261011","","","","","","","","0.0","0.0","",""
"a1WWD000002smi22AA","005al00000RVcKvAAL","false","LLC BI  Budget 002-317174","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002843296022781","","","","","","","","0.0","0.0","",""
"a1WWD000002sp8m2AA","005al00000RVcKvAAL","false","a1WWD000002VhFf","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002931887741086","","","","","","","","0.0","0.0","",""
"a1WWD000002sllL2AQ","005al00000RVcKvAAL","false","a1WWD000002Vaz2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42002963185331752","","","","","","","","0.0","0.0","",""
"a1WWD000002sl4U2AQ","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003018861291139","","","","","","","","0.0","0.0","",""
"a1WWD000002spcy2AA","005al00000RVcKvAAL","false","Residential Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003061917865015","","","","","","","","0.0","0.0","",""
"a1WWD000002soqj2AA","005al00000RVcKvAAL","false","test1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003125084906511","","","","","","","","0.0","0.0","",""
"a1WWD000002sojG2AQ","005al00000RVcKvAAL","false","Revenue Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003150998921657","","","","","","","","0.0","0.0","",""
"a1WWD000002snvC2AQ","005al00000RVcKvAAL","false","a1WWD000002VbDR","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003160427848041","","","","","","","","0.0","0.0","",""
"a1WWD000002so842AA","005al00000RVcKvAAL","false","RS budget 79","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003163180367778","","","","","","","","0.0","0.0","",""
"a1WWD000002sq5s2AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003192217673730","","","","","","","","0.0","0.0","",""
"a1WWD000002sp052AA","005al00000RVcKvAAL","false","Residential Construction Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003202093743175","","","","","","","","0.0","0.0","",""
"a1WWD000002smI92AI","005al00000RVcKvAAL","false","AA budget 4","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003275343240162","","","","","","","","0.0","0.0","",""
"a1WWD000002sn4K2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003278688601665","","","","","","","","0.0","0.0","",""
"a1WWD000002soTG2AY","005al00000RVcKvAAL","false","RS budget 5","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003288391202644","","","","","","","","0.0","0.0","",""
"a1WWD000002soR22AI","005al00000RVcKvAAL","false","Exc F Source - from VC IT2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003318215361547","","","","","","","","0.0","0.0","",""
"a1WWD000002spx22AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003341278941911","","","","","","","","0.0","0.0","",""
"a1WWD000002soJS2AY","005al00000RVcKvAAL","false","Budget for the Construction of a Walgreens","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003483141393928","","","","","","","","0.0","0.0","",""
"a1WWD000002snHn2AI","005al00000RVcKvAAL","false","a1WWD000002VbAS","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003507729940184","","","","","","","","0.0","0.0","",""
"a1WWD000002slfX2AQ","005al00000RVcKvAAL","false","Elite budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003579055072242","","","","","","","","0.0","0.0","",""
"a1WWD000002soFl2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template7","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003703762454493","","","","","","","","0.0","0.0","",""
"a1WWD000002spfH2AQ","005al00000RVcKvAAL","false","a1WWD000002VbAM","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003804284320376","","","","","","","","0.0","0.0","",""
"a1WWD000002jaLH2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003808461101274","","","","","","","","0.0","0.0","",""
"a1WWD000002spis2AA","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003868568831936","","","","","","","","0.0","0.0","",""
"a1WWD000002soMN2AY","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003970622831089","","","","","","","","0.0","0.0","",""
"a1WWD000002sm5M2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003974109696090","","","","","","","","0.0","0.0","",""
"a1WWD000002slsa2AA","005al00000RVcKvAAL","false","a1WWD000002Vaz1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42003977814202046","","","","","","","","0.0","0.0","",""
"a1WWD000002spsb2AA","005al00000RVcKvAAL","false","Porters Neck","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004009032091740","","","","","","","","0.0","0.0","",""
"a1WWD000002smDm2AI","005al00000RVcKvAAL","false","LLC BI  Budget 002-0912e8","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004030101652660","","","","","","","","0.0","0.0","",""
"a1WWD000002skli2AA","005al00000RVcKvAAL","false","a1WWD000002Vaz0","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004079000514083","","","","","","","","0.0","0.0","",""
"a1WWD000002sm6Z2AQ","005al00000RVcKvAAL","false","a1WWD000002VbAO","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004082208985434","","","","","","","","0.0","0.0","",""
"a1WWD000002sngu2AA","005al00000RVcKvAAL","false","Revenue Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004096264945823","","","","","","","","0.0","0.0","",""
"a1WWD000002spsF2AQ","005al00000RVcKvAAL","false","commit 1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004216279456780","","","","","","","","0.0","0.0","",""
"a1WWD000002snxd2AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004252410373565","","","","","","","","0.0","0.0","",""
"a1WWD000002spc92AA","005al00000RVcKvAAL","false","Budgets-02","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004328107254793","","","","","","","","0.0","0.0","",""
"a1WWD000002skvb2AA","005al00000RVcKvAAL","false","a1WWD000002Vb0a","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004329901112464","","","","","","","","0.0","0.0","",""
"a1WWD000002spw02AA","005al00000RVcKvAAL","false","a1WWD000002VhFh","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004335659337227","","","","","","","","0.0","0.0","",""
"a1WWD000002sq922AA","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004386270880986","","","","","","","","0.0","0.0","",""
"a1WWD000002snO72AI","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004388447396117","","","","","","","","0.0","0.0","",""
"a1WWD000002soxy2AA","005al00000RVcKvAAL","false","LLC BI  Budget 003-c93a45","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004508283410969","","","","","","","","0.0","0.0","",""
"a1WWD000002slIu2AI","005al00000RVcKvAAL","false","new 102","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004570192104474","","","","","","","","0.0","0.0","",""
"a1WWD000002soSB2AY","005al00000RVcKvAAL","false","a1WWD000002Vb0c","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004647756579547","","","","","","","","0.0","0.0","",""
"a1WWD000002smZp2AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004681754408383","","","","","","","","0.0","0.0","",""
"a1WWD000002snkD2AQ","005al00000RVcKvAAL","false","a1WWD000002VhE6","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004726312844685","","","","","","","","0.0","0.0","",""
"a1WWD000002skuv2AA","005al00000RVcKvAAL","false","LLC BI  Budget 003-c93a45","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004737337197015","","","","","","","","0.0","0.0","",""
"a1WWD000002spdx2AA","005al00000RVcKvAAL","false","TrainingBudget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004891396651642","","","","","","","","0.0","0.0","",""
"a1WWD000002snG62AI","005al00000RVcKvAAL","false","Contract budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004898328657269","","","","","","","","0.0","0.0","",""
"a1WWD000002soc42AA","005al00000RVcKvAAL","false","a1WWD000002VOzR","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004919172966902","","","","","","","","0.0","0.0","",""
"a1WWD000002jVUk2AM","005al00000RVcKvAAL","false","test1","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004970698759921","","","","","","","","0.0","0.0","",""
"a1WWD000002spcz2AA","005al00000RVcKvAAL","false","Swimming Pool Construction Budget Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42004989428287149","","","","","","","","0.0","0.0","",""
"a1WWD000002slpD2AQ","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005096709756212","","","","","","","","0.0","0.0","",""
"a1WWD000002sn7L2AQ","005al00000RVcKvAAL","false","Maple Construction Loan Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005124492307730","","","","","","","","0.0","0.0","",""
"a1WWD000002spKY2AY","005al00000RVcKvAAL","false","Budgets-03","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005209604001399","","","","","","","","0.0","0.0","",""
"a1WWD000002snUE2AY","005al00000RVcKvAAL","false","Branch 2-Updated 2","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005218259753593","","","","","","","","0.0","0.0","",""
"a1WWD000002spKx2AI","005al00000RVcKvAAL","false","CLA Simple Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005257237683291","","","","","","","","0.0","0.0","",""
"a1WWD000002sl3t2AA","005al00000RVcKvAAL","false","RS budget 5","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005268681049048","","","","","","","","0.0","0.0","",""
"a1WWD000002slSj2AI","005al00000RVcKvAAL","false","a1WWD000002VbAU","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005271022823040","","","","","","","","0.0","0.0","",""
"a1WWD000002smWe2AI","005al00000RVcKvAAL","false","a1WWD000002Vb0d","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005308720118849","","","","","","","","0.0","0.0","",""
"a1WWD000002soVq2AI","005al00000RVcKvAAL","false","a1WWD000002Vayx","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005335915853853","","","","","","","","0.0","0.0","",""
"a1WWD000002snwy2AA","005al00000RVcKvAAL","false","Budgets-07","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005479111017586","","","","","","","","0.0","0.0","",""
"a1WWD000002spxF2AQ","005al00000RVcKvAAL","false","Stark Construction Loan Budget","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005484347457780","","","","","","","","0.0","0.0","",""
"a1WWD000002sozP2AQ","005al00000RVcKvAAL","false","Budgets-01","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005486890256528","","","","","","","","0.0","0.0","",""
"a1WWD000002smLl2AI","005al00000RVcKvAAL","false","a1WWD000002VOzU","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005501132421752","","","","","","","","0.0","0.0","",""
"a1WWD000002iH0n2AE","005al00000RVcKvAAL","false","LLC BI  Budget 001-3b8992","FE15428229","","Automated credit analysis and risk assessment parameters","true","false","477.34","684.61","431.24","417.56","354.75","27.21","415.89","42005505772755189","158.7538","96.8278","82.2628","6.3097","-107.5179","-58.7538","96.4405","-463.66","-253.37","",""
"a1WWD000002smwJ2AQ","005al00000RVcKvAAL","false","New Budgets 01","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005565889263491","","","","","","","","0.0","0.0","",""
"a1WWD000002slSY2AY","005al00000RVcKvAAL","false","a1WWD000002Vb0f","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005618063695660","","","","","","","","0.0","0.0","",""
"a1WWD000002slEy2AI","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005683049801706","","","","","","","","0.0","0.0","",""
"a1WWD000002spuy2AA","005al00000RVcKvAAL","false","a1WWD000002VP0z","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005771587666303","","","","","","","","0.0","0.0","",""
"a1WWD000002socL2AQ","005al00000RVcKvAAL","false","a1WWD000002Vaz0","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42005951469275685","","","","","","","","0.0","0.0","",""
"a1WWD000002smiR2AQ","005al00000RVcKvAAL","false","a1WWD000002VOzO","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006018281853539","","","","","","","","0.0","0.0","",""
"a1WWD000002sol02AA","005al00000RVcKvAAL","false","CLA Simple Budget 2 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006022804508636","","","","","","","","0.0","0.0","",""
"a1WWD000002slum2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006042671161339","","","","","","","","0.0","0.0","",""
"a1WWD000002slca2AA","005al00000RVcKvAAL","false","CLA Complex Budget 1 Template","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006143643299719","","","","","","","","0.0","0.0","",""
"a1WWD000002smGP2AY","005al00000RVcKvAAL","false","a1WWD000002Vayx","","","","true","false","0.0","0.0","0.0","0.0","0.0","0.0","0.0","42006191008071808","","","","","","","","0.0","0.0","",""
