"Id","OwnerId","IsDeleted","Name","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c","nPortal__Picklist_Buttons_Enabled__c"
"a0SWD000001lztH2AQ","005al00000RVvFOAA1","false","FC-002174","","Routing Number","","","","","","Routing_Number_text__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDlSYAW","","","","false","","42802066874970677","LLC_BI__Funding_Method__c",""
"a0SWE000003Cgj32AC","005al00000RVvFOAA1","false","FC-002691","","Account Number","","","","","","cs_Account_Number_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42820142328730336","LLC_BI__Deposit__c",""
"a0SWD000001lztJ2AQ","005al00000RVvFOAA1","false","FC-002176","","Mailing Street Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42821724724428806","Contact",""
"a0SWE000003Cgi82AC","005al00000RVvFOAA1","false","FC-002634","","","","","","","","MobilePhone","","","","false","^dddddddddd$","Mobile phone numbers must be provided in 10 digit formats without hyphens","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42841199839560553","Contact",""
"a0SWD000001lzqO2AQ","005al00000RVcKvAAL","false","FC-001995","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDk1YAG","","a0qWD00000GSgUBYA1","","false","","428483814000740701","LLC_BI__Income__c",""
"a0SWE000003Cghj2AC","005al00000RVvFOAA1","false","FC-002609","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42860304661096174","Contact",""
"a0SWD000001lztN2AQ","005al00000RVvFOAA1","false","FC-002180","","","","","","","","cm_State_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42861964562084382","Contact",""
"a0SWD000001lztO2AQ","005al00000RVvFOAA1","false","FC-002181","","Physical Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42864666876165233","Account",""
"a0SWD000001lztP2AQ","005al00000RVvFOAA1","false","FC-002182","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42865399386462269","Contact",""
"a0SWE000003Cghl2AC","005al00000RVvFOAA1","false","FC-002611","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","^ddddd$","Zip codes must be provided in 5 digit formats","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42871576252449486","Contact",""
"a0SWD000001lzyA2AQ","005al00000RVcKvAAL","false","FC-002477","","","","","Booked","","","LLC_BI__Stage__c","","Stages to Display","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgfqYAD","","false","","42874378885559190","LLC_BI__Loan__c",""
"a0SWE000003CgiD2AS","005al00000RVvFOAA1","false","FC-002639","","","","","","","","LLC_BI__Primary_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42876584995640380","Contact",""
"a0SWE000003Cgi42AC","005al00000RVvFOAA1","false","FC-002630","","Is your mailing address the same as your physical address?","","","Yes","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42878170647582618","Contact",""
"a0SWD000001lztR2AQ","005al00000RVvFOAA1","false","FC-002184","","Is your physical address the same as mailing address?","","","","","","Business_Mailing_Address_Same_as_Physica__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDtSYAW","","","","false","","42881327394067343","Account",""
"a0SWE000003Cgiq2AC","005al00000RVvFOAA1","false","FC-002678","","Mailing Street Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42888436751204850","Contact",""
"a0SWD000001lztS2AQ","005al00000RVvFOAA1","false","FC-002185","","City","","","","","","ShippingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42888529303835256","Account",""
"a0SWE000003CgiM2AS","005al00000RVvFOAA1","false","FC-002648","","","","","","","","cm_Driver_License_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42891203174350436","Contact",""
"a0SWE000003CgiR2AS","005al00000RVvFOAA1","false","FC-002653","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42895656642475848","Contact",""
"a0SWE000003Cgj42AC","005al00000RVvFOAA1","false","FC-002692","","Routing Number","","","","","","cs_Routing_Number_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","","","false","","42902512248571379","LLC_BI__Deposit__c",""
"a0SWD000001lztU2AQ","005al00000RVvFOAA1","false","FC-002187","","","","","","","","cm_State_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42903915075875059","Contact",""
"a0SWE000003Cgil2AC","005al00000RVvFOAA1","false","FC-002673","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42908933482000774","Contact",""
"a0SWD000001lztV2AQ","005al00000RVvFOAA1","false","FC-002188","","","","","","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDkLYAW","","","","false","","42910836270739688","Contact",""
"a0SWD000001lztW2AQ","005al00000RVvFOAA1","false","FC-002189","","Industry","","","","","","cm_Industry_Code__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42922993310384083","Account",""
"a0SWD000001lzyQ2AQ","005al00000RVcKvAAL","false","FC-002493","","","","","","","","LLC_BI__Approval_Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSggKYAT","","false","","42937821374556311","LLC_BI__Credit_Memo_Modifcation__c",""
"a0SWE000003Cgit2AC","005al00000RVvFOAA1","false","FC-002681","","","","","","","","Email","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42941682173730543","Contact",""
"a0SWD000001lztX2AQ","005al00000RVvFOAA1","false","FC-002190","","Mailing City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42943242998380394","Contact",""
"a0SWD000001lztY2AQ","005al00000RVvFOAA1","false","FC-002191","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42947732255424194","Contact",""
"a0SWE000003CgiH2AS","005al00000RVvFOAA1","false","FC-002643","","","","","","","","cm_Passport_Issuing_Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42948074330755074","Contact",""
"a0SWD000001lztZ2AQ","005al00000RVvFOAA1","false","FC-002192","","","","","","","","cm_Passport_Issuing_Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42955708147574057","Contact",""
"a0SWE000003Cghu2AC","005al00000RVvFOAA1","false","FC-002620","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42963508015219388","Contact",""
"a0SWE000003Cgho2AC","005al00000RVvFOAA1","false","FC-002614","","State","","","","","","Mailing_State_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42966195839692690","Contact",""
"a0SWE000003Cgiz2AC","005al00000RVvFOAA1","false","FC-002687","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","","","false","","42969153747943585","Contact",""
"a0SWE000003Cgj02AC","005al00000RVvFOAA1","false","FC-002688","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","","","false","","42983282892472785","Contact",""
"a0SWD000001lziy2AA","005al00000RVcKvAAL","false","FC-001535","","","","","New","","","LLC_BI__Approval_Status__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgNYYA1","","false","","42983664713190908","LLC_BI__Credit_Memo_Modifcation__c",""
"a0SWE000003CgiA2AS","005al00000RVvFOAA1","false","FC-002636","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","2.0","","","false","","42994504337174287","Contact",""
"a0SWE000003Cghh2AC","005al00000RVvFOAA1","false","FC-002607","","Social Security Number (SSN)","","","","","XXXXXXXXX. Click here to view data -->","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","42998338116422114","Contact",""
"a0SWD000001lztb2AA","005al00000RVvFOAA1","false","FC-002194","","","","","{{individual}}","","","LLC_BI__Connected_To__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmNYAW","","","","false","","438749374193074","LLC_BI__Connection__c",""
"a0SWD000001m0SO2AY","005al00000RVcKvAAL","false","FC-002541","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GT8eWYAT","","false","","43961640791248635","LLC_BI__Legal_Entities__c",""
"a0SWD000001lztc2AA","005al00000RVvFOAA1","false","FC-002195","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","44201598553324131","Contact",""
"a0SWD000001lzte2AA","005al00000RVvFOAA1","false","FC-002197","","Is your mailing address the same as your physical address?","","","Yes","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","","","","false","","45311666029076773","Contact",""
"a0SWD000001lztg2AA","005al00000RVvFOAA1","false","FC-002199","","Legal Business Name","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","","","","false","","48511666029076787","Account",""
"a0SWD000001lzth2AA","005al00000RVcKvAAL","false","FC-002200","","","","","","","","LLC_BI__Lookupkey__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSgUPYA1","","false","","49441701790671659","LLC_BI__Product_Reference__r",""
"a0SWD000001lzti2AA","005al00000RVvFOAA1","false","FC-002201","","","","","","","","cm_Driver_License_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","50051666029076773","Contact",""
"a0SWD000001lztj2AA","005al00000RVvFOAA1","false","FC-002202","","","","","true","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDkJYAW","","","","false","","51731666029076771","Account",""
"a0SWD000001lztl2AA","005al00000RVvFOAA1","false","FC-002204","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","54831666029076774","Contact",""
"a0SWD000001lztm2AA","005al00000RVvFOAA1","false","FC-002205","","","","","","","","cm_Driver_License_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","54861666029076789","Contact",""
"a0SWD000001lztn2AA","005al00000RVvFOAA1","false","FC-002206","","Is your mailing address the same as your physical address?","","","","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","","","","false","","55761598553324133","Contact",""
"a0SWD000001lzyS2AQ","005al00000RVcKvAAL","false","FC-002495","","","","","","","","Name","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSggKYAT","","false","","575766443567986","LLC_BI__Credit_Memo_Modifcation__c",""
"a0SWD000001m0SX2AY","005al00000RVcKvAAL","false","FC-002550","","","","","","","","LLC_BI__Total_Direct_Exposure__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GT8diYAD","","false","","59711640791248637","Account",""
"a0SWD000001lztr2AA","005al00000RVvFOAA1","false","FC-002210","","","","","","","","LLC_BI__Primary_ID_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","61611598553324134","Contact",""
"a0SWD000001lzts2AA","005al00000RVvFOAA1","false","FC-002211","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","","","","false","","61711598381727931","Contact",""
"a0SWD000001lztt2AA","005al00000RVvFOAA1","false","FC-002212","","","","","{{individual}}","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmbYAG","","","","false","","61841666029076795","LLC_BI__Debt__c",""
"a0SWD000001lztu2AA","005al00000RVvFOAA1","false","FC-002213","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","62171598553324132","Contact",""
"a0SWD000001lztv2AA","005al00000RVvFOAA1","false","FC-002214","","Tax Identification Number (TIN)","","","","","XX-XXXXXXX","LLC_BI__Tax_Identification_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","1.0","","As a federally regulated bank, we are required to know our customers. We use your TIN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","62281666029076782","Account",""
"a0SWD000001lztz2AA","005al00000RVvFOAA1","false","FC-002218","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","63091598553324133","Contact",""
"a0SWD000001lzu02AA","005al00000RVvFOAA1","false","FC-002219","","","","","","","","cm_State_ID_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","64911666029076795","Contact",""
"a0SWD000001lzu22AA","005al00000RVvFOAA1","false","FC-002221","","Number of employees","","","","","","NumberOfEmployees","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","","","","false","","65161666029076771","Account",""
"a0SWD000001lzu32AA","005al00000RVvFOAA1","false","FC-002222","","","","","","","","cm_Is_existing_customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmwYAG","","","","false","","65341666029076793","Contact",""
"a0SWD000001lzu42AA","005al00000RVvFOAA1","false","FC-002223","","Mailing Address","","","","","","OtherStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","","","","false","","66301666029076778","Contact",""
"a0SWD000001lzu62AA","005al00000RVvFOAA1","false","FC-002225","","","","","","","","cm_Passport_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","67661666029076779","Contact",""
"a0SWD000001lzu72AA","005al00000RVvFOAA1","false","FC-002226","","Citizenship","","","","","","LLC_BI__Country_of_Citizenship__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","67871598381727932","Contact",""
"a0SWD000001lzu92AA","005al00000RVvFOAA1","false","FC-002228","","State","","","","","","ShippingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","2.0","","","false","","68691666029076787","Account",""
"a0SWD000001lzuB2AQ","005al00000RVvFOAA1","false","FC-002230","","","","","","","","MailingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","","","","false","","69411666029076794","Contact",""
"a0SWD000001lzuC2AQ","005al00000RVvFOAA1","false","FC-002231","","Legal Entity Type","","","","","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","","","","false","","69611666029076784","Account",""
"a0SWD000001lzuD2AQ","005al00000RVvFOAA1","false","FC-002232","","","","","{{artifact}}","","","LLC_BI__Loan__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmbYAG","","","","false","","71241666029076782","LLC_BI__Debt__c",""
"a0SWD000001lzuF2AQ","005al00000RVvFOAA1","false","FC-002234","","","","","","","","LLC_BI__Employer_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","73061598553324135","Contact",""
"a0SWD000001lzuI2AQ","005al00000RVvFOAA1","false","FC-002237","","","","","{{business}}","","","LLC_BI__Connected_From__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmNYAW","","","","false","","7438749374109374091","LLC_BI__Connection__c",""
"a0SWD000001lzuJ2AQ","005al00000RVvFOAA1","false","FC-002238","","","","","","","","LastName","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","74511598553324132","Contact",""
"a0SWD000001lzuL2AQ","005al00000RVvFOAA1","false","FC-002240","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","74871598381727933","Contact",""
"a0SWD000001lzuM2AQ","005al00000RVvFOAA1","false","FC-002241","","City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","","","","false","","75341598553324132","Contact",""
"a0SWD000001lzuN2AQ","005al00000RVvFOAA1","false","FC-002242","","","","","","","","LLC_BI__Primary_ID_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","75471598381727928","Contact",""
"a0SWD000001lzuO2AQ","005al00000RVvFOAA1","false","FC-002243","","","","","","","","LLC_BI__Primary_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","75551598381727929","Contact",""
"a0SWD000001lzuQ2AQ","005al00000RVcKvAAL","false","FC-002245","","","","","","","","LLC_BI__Lookupkey__c","","","","false","","","false","false","false","false","false","true","false","false","false","","","","a0qWD00000GSgVEYA1","","false","","78781701790671657","LLC_BI__Product_Reference__r",""
"a0SWD000001lzuR2AQ","005al00000RVvFOAA1","false","FC-002246","","State","","","","","","Mailing_State_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","79571598553324131","Contact",""
"a0SWD000001lzqU2AQ","005al00000RVcKvAAL","false","FC-002001","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgTmYAL","","false","","80061663700626156","LLC_BI__Loan__c",""
"a0SWD000001lzuU2AQ","005al00000RVvFOAA1","false","FC-002249","","Billing Address","","","","","","BillingStreet","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","","","","false","","80831666029076791","Account",""
"a0SWD000001lzuW2AQ","005al00000RVvFOAA1","false","FC-002251","","","","","Rent- Reported via Online App","","","LLC_BI__Debt_Type__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmbYAG","","","","false","","81931666029076783","LLC_BI__Debt__c",""
"a0SWD000001lzuX2AQ","005al00000RVvFOAA1","false","FC-002252","","","","","","","","LLC_BI__Primary_ID_Issuing_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","82341598553324135","Contact",""
"a0SWD000001lzuY2AQ","005al00000RVvFOAA1","false","FC-002253","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmwYAG","","","","false","","83201666029076777","Contact",""
"a0SWD000001lzua2AA","005al00000RVvFOAA1","false","FC-002255","","","","","","","","cm_Passport_Issuing_Country__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","84031666029076785","Contact",""
"a0SWD000001lzub2AA","005al00000RVvFOAA1","false","FC-002256","","State","","","","","","OtherState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","84251666029076777","Contact",""
"a0SWD000001lzuc2AA","005al00000RVvFOAA1","false","FC-002257","","ZIP","","","","","","Mailing_Zip_code_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","84371598553324136","Contact",""
"a0SWD000001lzug2AA","005al00000RVvFOAA1","false","FC-002261","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","","","","false","","86561666029076770","Contact",""
"a0SWD000001lzuj2AA","005al00000RVvFOAA1","false","FC-002264","","","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","","","","false","","87531598381727930","Contact",""
"a0SWD000001lzuk2AA","005al00000RVvFOAA1","false","FC-002265","","Are there additional business entities you need to add to the borrowing structure?","","","","","","cm_Additional_Business_Entities_Involved__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","","","","false","","87571666029076788","Account",""
"a0SWD000001lzuo2AA","005al00000RVvFOAA1","false","FC-002269","","","","","Customer Reported","","","LLC_BI__Income_Source__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDk1YAG","","","","false","","88741666029076783","LLC_BI__Income__c",""
"a0SWD000001lzus2AA","005al00000RVvFOAA1","false","FC-002273","","City","","","","","","MailingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","","","","false","","91691666029076779","Contact",""
"a0SWD000001lzut2AA","005al00000RVvFOAA1","false","FC-002274","","Is Mailing Address Same as Physical Address?","","","","","","Business_Mailing_Address_Same_as_Physica__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","","","","false","","91881666029076792","Account",""
"a0SWD000001lzuu2AA","005al00000RVvFOAA1","false","FC-002275","","ZIP","","","","","","OtherPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","92141666029076796","Contact",""
"a0SWD000001m0Sw2AI","005al00000RVcKvAAL","false","FC-002575","","","","","","","","LLC_BI__Account__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GT8diYAD","","false","","92701640791248637","LLC_BI__Loan__c",""
"a0SWD000001lzuw2AA","005al00000RVvFOAA1","false","FC-002277","","Do you rent or own the current address?","","","","","","cm_Rent_or_Own_Current_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","","","","false","","92771666029076776","Contact",""
"a0SWD000001lzuz2AA","005al00000RVvFOAA1","false","FC-002280","","Mailing Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","","","","false","","97141598381727927","Contact",""
"a0SWD000001lzv02AA","005al00000RVvFOAA1","false","FC-002281","","Primary ID Number","","","","","","LLC_BI__Drivers_License__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","97601598381727934","Contact",""
"a0SWD000001lzv12AA","005al00000RVvFOAA1","false","FC-002282","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkJYAW","","","","false","","98461666029076791","Account",""
"a0SWD000001lzv22AA","005al00000RVvFOAA1","false","FC-002283","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","a3T4S000000CbmFUAS","Contact",""
"a0SWD000001lzv32AA","005al00000RVvFOAA1","false","FC-002284","","Mobile Phone Number","","","","","","MobilePhone","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","","","","false","","a3T4S000000CbmGUAS","Contact",""
"a0SWD000001lzv42AA","005al00000RVvFOAA1","false","FC-002285","","","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","","","","false","","a3T4S000000CbmHUAS","Contact",""
"a0SWD000001lzv52AA","005al00000RVvFOAA1","false","FC-002286","","City","","","","","","LLC_BI__Home_City__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","","","","false","","a3T4S000000CbmIUAS","Contact",""
"a0SWD000001lzv62AA","005al00000RVvFOAA1","false","FC-002287","","State","","","","","","LLC_BI__Home_State__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","2.0","","","false","","a3T4S000000CbmJUAS","Contact",""
"a0SWD000001lzv72AA","005al00000RVvFOAA1","false","FC-002288","","ZIP","","","","","","LLC_BI__Home_Zipcode__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","2.0","","","false","","a3T4S000000CbmKUAS","Contact",""
"a0SWD000001lzv82AA","005al00000RVvFOAA1","false","FC-002289","","Mailing Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","","","","false","","a3T4S000000CbmLUAS","Contact",""
"a0SWD000001lzv92AA","005al00000RVvFOAA1","false","FC-002290","","City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","","","","false","","a3T4S000000CbmMUAS","Contact",""
"a0SWD000001lzvA2AQ","005al00000RVvFOAA1","false","FC-002291","","State","","","","","","Mailing_State_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","2.0","","","false","","a3T4S000000CbmNUAS","Contact",""
"a0SWD000001lzvB2AQ","005al00000RVvFOAA1","false","FC-002292","","ZIP","","","","","","Mailing_Zip_code_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDncYAG","2.0","","","false","","a3T4S000000CbmOUAS","Contact",""
"a0SWD000001lzvC2AQ","005al00000RVcKvAAL","false","FC-002293","","","","","","","","LLC_BI__Home_Address__c","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgiGYAT","","false","","a3T5f000000kOAdEAM","Contact",""
