"Id","OwnerId","IsDeleted","Name","LLC_BI__Branch_Id__c","LLC_BI__City__c","LLC_BI__County__c","LLC_BI__Enabled_Experiences__c","LLC_BI__Institution__c","LLC_BI__Location__Latitude__s","LLC_BI__Location__Longitude__s","LLC_BI__Location__c","LLC_BI__Mortgage_License_State__c","LLC_BI__Mortgage_License__c","LLC_BI__NMLS__c","LLC_BI__State__c","LLC_BI__Street__c","LLC_BI__Zip_Code__c","LLC_BI__lookupKey__c","AutorabitExtId__c"
"a0BKU0000005eng2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                           Test123\ ",""
"a0BKU0000005end2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                          981723123\ ",""
"a0BKU0000005ene2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                          Test123\ ",""
"a0BKU0000005enb2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                         981723123\ ",""
"a0BKU0000005enc2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                         Test123\ ",""
"a0BKU0000005enZ2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                        981723123\ ",""
"a0BKU0000005ena2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                        Test123\ ",""
"a0BKU0000005enX2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                       981723123\ ",""
"a0BKU0000005enY2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                       Test123\ ",""
"a0BKU0000005enV2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                      981723123\ ",""
"a0BKU0000005enW2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                      Test123\ ",""
"a0BKU0000005enT2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                     981723123\ ",""
"a0BKU0000005enU2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                     Test123\ ",""
"a0BKU0000005enR2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                    981723123\ ",""
"a0BKU0000005enS2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                    Test123\ ",""
"a0BKU0000005enP2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                   981723123\ ",""
"a0BKU0000005enQ2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                   Test123\ ",""
"a0BKU0000005enN2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                  981723123\ ",""
"a0BKU0000005enO2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                  Test123\ ",""
"a0BKU0000005enF2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                 981723123\ ",""
"a0BKU0000005enG2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                 Test123\ ",""
"a0BKU0000005enD2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                                981723123\ ",""
"a0BKU0000005enE2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                                Test123\ ",""
"a0BKU0000005enB2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                               981723123\ ",""
"a0BKU0000005enC2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                               Test123\ ",""
"a0BKU0000005en92AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                              981723123\ ",""
"a0BKU0000005enA2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                              Test123\ ",""
"a0BKU0000005en72AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                             981723123\ ",""
"a0BKU0000005en82AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                             Test123\ ",""
"a0BKU0000005en52AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                            981723123\ ",""
"a0BKU0000005en62AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                            Test123\ ",""
"a0BKU0000005en32AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                           981723123\ ",""
"a0BKU0000005en42AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                           Test123\ ",""
"a0BKU0000005en12AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                          981723123\ ",""
"a0BKU0000005en22AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                          Test123\ ",""
"a0BKU0000005emz2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                         981723123\ ",""
"a0BKU0000005en02AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                         Test123\ ",""
"a0BKU0000005emx2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                        981723123\ ",""
"a0BKU0000005emy2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                        Test123\ ",""
"a0BKU0000005emv2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                       981723123\ ",""
"a0BKU0000005emw2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                       Test123\ ",""
"a0BKU0000005emt2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                      981723123\ ",""
"a0BKU0000005emu2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                      Test123\ ",""
"a0BKU0000005emr2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                     981723123\ ",""
"a0BKU0000005ems2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                     Test123\ ",""
"a0BKU0000005emp2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                    981723123\ ",""
"a0BKU0000005emq2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                    Test123\ ",""
"a0BKU0000005emn2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                   981723123\ ",""
"a0BKU0000005emo2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                   Test123\ ",""
"a0BKU0000005eml2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                  981723123\ ",""
"a0BKU0000005emm2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                  Test123\ ",""
"a0BKU0000005emj2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                 981723123\ ",""
"a0BKU0000005emk2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                 Test123\ ",""
"a0BKU0000005emh2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                                981723123\ ",""
"a0BKU0000005emi2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                                Test123\ ",""
"a0BKU0000005emf2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                               981723123\ ",""
"a0BKU0000005emg2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                               Test123\ ",""
"a0BKU0000005emd2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                              981723123\ ",""
"a0BKU0000005eme2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                              Test123\ ",""
"a0BKU0000005emb2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                             981723123\ ",""
"a0BKU0000005emc2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                             Test123\ ",""
"a0BKU0000005emZ2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                            981723123\ ",""
"a0BKU0000005ema2AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                            Test123\ ",""
"a0BKU0000005emX2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                           981723123\ ",""
"a0BKU0000005emY2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                           Test123\ ",""
"a0BKU0000005emV2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                          981723123\ ",""
"a0BKU0000005emW2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                          Test123\ ",""
"a0BKU0000005emT2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                         981723123\ ",""
"a0BKU0000005emU2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                         Test123\ ",""
"a0BKU0000005emR2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                        981723123\ ",""
"a0BKU0000005emS2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                        Test123\ ",""
"a0BKU0000005emP2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                       981723123\ ",""
"a0BKU0000005emQ2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                       Test123\ ",""
"a0BKU0000005emJ2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                      981723123\ ",""
"a0BKU0000005emK2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                      Test123\ ",""
"a0BKU0000005emH2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                     981723123\ ",""
"a0BKU0000005emI2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                     Test123\ ",""
"a0BKU0000005emD2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                    981723123\ ",""
"a0BKU0000005emE2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                    Test123\ ",""
"a0BKU0000005emB2AQ","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                   981723123\ ",""
"a0BKU0000005emC2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                   Test123\ ",""
"a0BKU0000005em72AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                  981723123\ ",""
"a0BKU0000005em92AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                  Test123\ ",""
"a0BKU0000005em62AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                 981723123\ ",""
"a0BKU0000005em82AA","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                 Test123\ ",""
"a0BKU0000005ebr2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\                981723123\ ",""
"a0BKU0000005egP2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\                Test123\ ",""
"a0BKU0000005ebq2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\               981723123\ ",""
"a0BKU0000005egO2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\               Test123\ ",""
"a0BKU0000005ebp2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\              981723123\ ",""
"a0BKU0000005egN2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\              Test123\ ",""
"a0BKU0000005ebo2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\             981723123\ ",""
"a0BKU0000005egM2AQ","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\             Test123\ ",""
"a0BKU0000005ebn2AA","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\            981723123\ ",""
"a0BKU0000005eT62AI","0058c00000BxeO9AAJ","false","TestBranches-01","","","","","","","","","","","","","","","","","","","","","","\            Test123\ ",""
"a0BKU0000005eT52AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\           981723123\ ",""
"a0BKU0000005eT42AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\           Test123\ ",""
"a0BKU0000005eT32AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\          981723123\ ",""
"a0BKU0000005eSz2AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\          Test123\ ",""
"a0BKU0000005eSy2AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\         981723123\ ",""
"a0BKU0000005eSw2AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\         Test123\ ",""
"a0BKU0000005eSv2AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\        981723123\ ",""
"a0BKU0000005eSn2AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\        Test123\ ",""
"a0BKU0000005dY02AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\       981723123\ ",""
"a0BKU0000005dY42AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\       Test123\ ",""
"a0BKU0000005dXz2AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\      981723123\ ",""
"a0BKU0000005dY32AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\      Test123\ ",""
"a0BKU0000005dXy2AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\     981723123\ ",""
"a0BKU0000005dY22AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\     Test123\ ",""
"a0BKU0000005dY12AI","0058c00000BxeO9AAJ","false","DT-5180-Record03-BackSlash","","","","","","","","","","","","","","","","","","","","","","\    981723123\ ",""
"a0BKU0000005dY52AI","0058c00000BxeO9AAJ","false","Singlequote-DT5180","","","","","","","","","","","","","","","","","","","","","","\    Test123\ ",""
"a1TWE000004gsQQ2AY","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","""813154123""","a1TWD0000020A1z2AE"
"a1TWE000004gsQb2AI","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","""Test123""","a1TWD0000020A2A2AU"
"a1TWE000004gsQT2AY","005al00000RVcKvAAL","false","DT-5180-Record02-SingleQuote","","","","","","","","","","","","IL","","","'8612354123'","a1TWD0000020A222AE"
"a1TWE000004gsQc2AI","005al00000RVcKvAAL","false","Singlequote-DT5180","","Denver","","","","","","","","","","CO","909 N Lafayette St","80218","'Test123'","a1TWD0000020A2B2AU"
"a1TWE000004gsJd2AI","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","/""813154123/""","a1TWD00000209vj2AA"
"a1TWE000004gsQk2AI","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","/""Test123/""","a1TWD0000020A2J2AU"
"a1TWE000004gsa02AA","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","//""813154123//""","a1TWD0000020ABZ2A2"
"a1TWE000004gsJe2AI","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","//""Test123//""","a1TWD00000209vk2AA"
"a1TWE000004gsa12AA","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","///""813154123///""","a1TWD0000020ABa2AM"
"a1TWE000004gsjW2AQ","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","///""Test123///""","a1TWD0000020AL52AM"
"a1TWE000004gsa42AA","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","////""813154123////""","a1TWD0000020ABd2AM"
"a1TWE000004gsjX2AQ","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","////""Test123////""","a1TWD0000020AL62AM"
"a1TWE000004gskX2AQ","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","/////""813154123/////""","a1TWD0000020AM62AM"
"a1TWE000004gsjb2AA","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","/////""Test123/////""","a1TWD0000020ALA2A2"
"a1TWE000004gskd2AA","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","//////""813154123//////""","a1TWD0000020AMC2A2"
"a1TWE000004gskY2AQ","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","//////""Test123//////""","a1TWD0000020AM72AM"
"a1TWE000004gsm22AA","005al00000RVcKvAAL","false","DT-5180-Record01-DoubleQuote","","","","","","","","","","","","IL","","","///////""813154123///////""","a1TWD0000020ANc2AM"
"a1TWE000004gske2AA","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","///////""Test123///////""","a1TWD0000020AMD2A2"
"a1TWE000004gsm32AA","005al00000RVcKvAAL","false","doublequote-DT5180","","","","","","","","","","","","","","","////////""Test123////////""","a1TWD0000020ANd2AM"
"a1TWE000004gsQR2AY","005al00000RVcKvAAL","false","DT-5180-Record04-ForwardSlash","","","","","","","","","","","","","","","/123765123/","a1TWD0000020A202AE"
"a1TWE000004gsQa2AI","005al00000RVcKvAAL","false","Forwarequote-DT5180","","","","","","","","","","","","","","","/Test123/","a1TWD0000020A292AE"
"a1TWE000004gsKK2AY","005al00000RVcKvAAL","false","Wilmington","","","","","","","","","","","","","","","1.23122E+13","a1TWD00000209w22AA"
"a1TWE000004gsOa2AI","005al00000RVcKvAAL","false","Wilmington","","","","","","","","","","","","","","","1.23E+13","a1TWD0000020A092AE"
"a1TWE000004gsJr2AI","005al00000RVcKvAAL","false","Wilmington","","","","","","","","","","","","","","","12312231987262","a1TWD00000209v92AA"
"a1TWE000004gsLA2AY","005al00000RVcKvAAL","false","testbranch","","","","","","","","","","","","","","","1234567","a1TWD00000209wj2AA"
"a1TWE000004gsNd2AI","005al00000RVcKvAAL","false","Naples","","","","","","","","","","","","","","","4.20065E+16","a1TWD00000209zC2AQ"
"a1TWE000004gsOJ2AY","005al00000RVcKvAAL","false","Wilmington","","","","","","","","","","","","","","","4.20087E+16","a1TWD00000209zs2AA"
"a1TWE000004gsOF2AY","005al00000RVcKvAAL","false","Ap","","ap01","","","","","","","","","","","","","4.20316E+16","a1TWD00000209zo2AA"
"a1TWE000004gsNr2AI","005al00000RVcKvAAL","false","London City","00-00-00","London","","","","","","","","","","","","","4.20327E+16","a1TWD00000209zQ2AQ"
"a1TWE000004gsOR2AY","005al00000RVcKvAAL","false","Lyon","1","","","","","","","","","","","","","","4.2035E+16","a1TWD0000020A002AE"
"a1TWE000004gsKZ2AY","005al00000RVcKvAAL","false","Naples","","","","","","","","","","","","","","","4.20415E+16","a1TWD00000209wH2AQ"
"a1TWE000004gsNw2AI","005al00000RVcKvAAL","false","Paris","2","Paris","","","","","","","","","","","","","4.20419E+16","a1TWD00000209zV2AQ"
"a1TWE000004gsKT2AY","005al00000RVcKvAAL","false","Madrid","","","","","","","","","","","","","","","4.20603E+16","a1TWD00000209wB2AQ"
"a1TWE000004gsN62AI","005al00000RVcKvAAL","false","AR-Branch-Test","","","","","","","","","","","","","","","4.20619E+16","a1TWD00000209yf2AA"
"a1TWE000004gsO42AI","005al00000RVcKvAAL","false","Naples","","Naples","","","","","","","","","","","","","4.2065E+16","a1TWD00000209zd2AA"
"a1TWE000004gsO12AI","005al00000RVcKvAAL","false","Valencia","","Valencia","","","","","","","","","","","","","4.20661E+16","a1TWD00000209za2AA"
"a1TWE000004gsMn2AI","005al00000RVcKvAAL","false","Mumbai","502","Mumbai","","","","","","","","","","MT","Andheri East","","4.20672E+16","a1TWD00000209yM2AQ"
"a1TWE000004gsMv2AI","005al00000RVcKvAAL","false","Mayfaire","13647","Wilmington","","","","","","","","","","","","","4.20715E+16","a1TWD00000209yU2AQ"
"a1TWE000004gsJx2AI","005al00000RVcKvAAL","false","Naples","","","","","","","","","","","","","","","4.20E+16","a1TWD00000209vz2AA"
"a1TWE000004gsO82AI","005al00000RVcKvAAL","false","SriBranchesTest1","","","","","","","","","","","","","","","4.21013E+16","a1TWD00000209zh2AA"
"a1TWE000004gsNA2AY","005al00000RVcKvAAL","false","Bristol","00-00-02","","","","","","","","","","","","","","4.21072E+16","a1TWD00000209yj2AA"
